lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8
# Adaptation terminated
# Step size = 0.0427774
# Diagonal elements of inverse mass matrix:
# 1.23277, 1.66567, 1.15992, 0.883238, 0.867016, 1.11191, 1.31694, 0.954855, 0.866471, 0.685981, 0.664384, 0.439388, 0.491325, 0.465584, 0.587256, 0.801706, 0.282195, 0.444498, 0.158215, 0.881577, 0.870583, 0.665404, 0.934631, 0.837112, 0.733363, 0.866822, 0.920583, 0.834181, 0.999826, 0.855935, 0.978245, 0.0416501, 0.0492371, 0.062061, 0.150502, 0.378353, 0.224892
-450.32116,0.95296222,0.042777444,4,23,1,477.86205,0.13573276,0.12855115,0.076401922,0.037218721,0.32673506,0.12842837,0.036115972,0.13081604,3.2733878,0.56063813,0.68563973,1.4537712,2.0043727,1.5907393,2.4931918,0.77946491,3.8081933,-2.9965968,-1.7691716,-1.7043026,-3.7042032,-5.9904948,-2.7984933,1.9526901,4.9194655,0.14138396,17.331405,1.3834782,3.5255031,1.2651016,1.3425086,1.8144795,3.9363182,3.0497133,3.4263058,13.827978,11.701913,2.5715907,-1.9970673,-2.0514284,-2.5717474,-3.2909434,-1.1186056,-2.0523839,-3.3210201,-2.0339632,0.96350449,0.63660018,0.66499626,0.81057815,0.88125542,0.83072009,0.92366316,0.68556478,0.9782934,0.047579855,0.14564538,0.15390415,0.024028254,0.0024961792,0.057405648,0.99465417,0.99584841,0.69572524,0.99999999,0.88125542,0.83072009,0.92366316,0.68556478,0.9782934,0.047579855,0.14564538,0.15390415,0.024028254,0.0024961792,0.057405648,0.96350449,0.63660018,0.66499626,0.81057815,0.96732268,0.99403725,0.97720808,0.89302061,0.99639805,0.047579855,0.14564538,0.15390415,0.024028254,0.0024961792,0.057405648,0.96350449,0.63660018,0.66499626,0.81057815,0.88125542,0.83072009,0.92366316,0.68556478,0.9782934,0.71904338,0.78254198,0.84838669,0.99995989,0.99670293,0.44351647,0.99465417,0.99584841,0.69572524,0.99999999,0.96732268,0.99403725,0.97720808,0.89302061,0.99639805,0.047579855,0.14564538,0.15390415,0.024028254,0.0024961792,0.057405648,0.99465417,0.99584841,0.69572524,0.99999999,0.88125542,0.83072009,0.92366316,0.68556478,0.9782934,0.71904338,0.78254198,0.84838669,0.99995989,0.99670293,0.44351647,0.96350449,0.63660018,0.66499626,0.81057815,0.96732268,0.99403725,0.97720808,0.89302061,0.99639805,0.71904338,0.78254198,0.84838669,0.99995989,0.99670293,0.44351647,0.99465417,0.99584841,0.69572524,0.99999999,0.96732268,0.99403725,0.97720808,0.89302061,0.99639805,0.71904338,0.78254198,0.84838669,0.99995989,0.99670293,0.44351647
-441.15638,0.99767219,0.042777444,7,127,0,463.7162,0.0058851527,0.1589445,0.092334242,0.02176395,0.362114,0.12354099,0.099702289,0.13571488,2.3786209,2.0777522,-2.5235964,1.9143489,2.8075697,1.7371999,2.4120859,1.1308692,3.5840034,-2.5073443,-3.2482852,-1.4257692,-3.2934297,-1.9448414,-3.6304242,3.9064304,1.5264916,4.043501,1.719111,0.24563229,2.740031,0.83902305,0.7057707,0.59595965,3.3105865,7.4933829,2.9934045,14.541972,2.0702957,2.4456827,-5.1353226,-1.8392002,-2.3823402,-3.8275003,-1.0157962,-2.0911823,-2.3055666,-1.9971991,0.91518244,0.88872193,0.074220452,0.87150693,0.94308351,0.85033106,0.91774428,0.75599927,0.97298571,0.075344916,0.037388554,0.19375875,0.03579728,0.12511694,0.025820567,0.99813951,0.97351266,0.82052443,0.97425568,0.94308351,0.85033106,0.91774428,0.75599927,0.97298571,0.075344916,0.037388554,0.19375875,0.03579728,0.12511694,0.025820567,0.91518244,0.88872193,0.074220452,0.87150693,0.95492057,0.98876287,0.96271294,0.86255083,0.98493146,0.075344916,0.037388554,0.19375875,0.03579728,0.12511694,0.025820567,0.91518244,0.88872193,0.074220452,0.87150693,0.94308351,0.85033106,0.91774428,0.75599927,0.97298571,0.69066759,0.98586824,0.82744624,0.99998697,0.5313225,0.23420074,0.99813951,0.97351266,0.82052443,0.97425568,0.95492057,0.98876287,0.96271294,0.86255083,0.98493146,0.075344916,0.037388554,0.19375875,0.03579728,0.12511694,0.025820567,0.99813951,0.97351266,0.82052443,0.97425568,0.94308351,0.85033106,0.91774428,0.75599927,0.97298571,0.69066759,0.98586824,0.82744624,0.99998697,0.5313225,0.23420074,0.91518244,0.88872193,0.074220452,0.87150693,0.95492057,0.98876287,0.96271294,0.86255083,0.98493146,0.69066759,0.98586824,0.82744624,0.99998697,0.5313225,0.23420074,0.99813951,0.97351266,0.82052443,0.97425568,0.95492057,0.98876287,0.96271294,0.86255083,0.98493146,0.69066759,0.98586824,0.82744624,0.99998697,0.5313225,0.23420074
-443.18984,0.99126577,0.042777444,6,63,0,457.01928,0.17725921,0.08317913,0.083498446,0.049055886,0.31609527,0.24756951,0.015203474,0.028139073,3.9362413,1.7588644,-0.46425313,0.97051056,2.4773474,2.4255443,2.3630982,0.89930407,3.7928298,-2.1182162,-1.4818506,-1.4033921,-2.8540028,-3.81917,-5.3577311,0.33548534,3.3728587,1.7933932,4.7902541,1.3983157,1.3203926,5.2111279,2.7398737,0.86574702,3.1181287,3.5289595,1.9334437,6.4967769,6.1797294,4.6630562,-1.7301421,-2.4867588,-2.4829273,-3.0147951,-1.1517116,-1.3960639,-4.1862313,-3.5705962,0.98085234,0.85306738,0.38597735,0.72522125,0.92253845,0.91875456,0.91396973,0.71080647,0.97796474,0.10733887,0.18514806,0.19727839,0.054474775,0.021474725,0.0046894892,0.98623447,0.99412831,0.79069835,0.99686118,0.92253845,0.91875456,0.91396973,0.71080647,0.97796474,0.10733887,0.18514806,0.19727839,0.054474775,0.021474725,0.0046894892,0.98085234,0.85306738,0.38597735,0.72522125,0.97968085,0.97693124,0.99948675,0.97439871,0.99060908,0.10733887,0.18514806,0.19727839,0.054474775,0.021474725,0.0046894892,0.98085234,0.85306738,0.38597735,0.72522125,0.92253845,0.91875456,0.91396973,0.71080647,0.97796474,0.73104138,0.88565516,0.62949516,0.97448827,0.9137699,0.33299394,0.98623447,0.99412831,0.79069835,0.99686118,0.97968085,0.97693124,0.99948675,0.97439871,0.99060908,0.10733887,0.18514806,0.19727839,0.054474775,0.021474725,0.0046894892,0.98623447,0.99412831,0.79069835,0.99686118,0.92253845,0.91875456,0.91396973,0.71080647,0.97796474,0.73104138,0.88565516,0.62949516,0.97448827,0.9137699,0.33299394,0.98085234,0.85306738,0.38597735,0.72522125,0.97968085,0.97693124,0.99948675,0.97439871,0.99060908,0.73104138,0.88565516,0.62949516,0.97448827,0.9137699,0.33299394,0.98623447,0.99412831,0.79069835,0.99686118,0.97968085,0.97693124,0.99948675,0.97439871,0.99060908,0.73104138,0.88565516,0.62949516,0.97448827,0.9137699,0.33299394
-443.52427,0.99921021,0.042777444,7,127,0,458.58541,0.044891545,0.069923502,0.060358404,0.062244584,0.43571993,0.18821224,0.015223658,0.12342614,2.9663266,0.59826644,-0.56811523,1.549663,2.1352754,2.8115995,3.2431391,1.0141797,4.4450941,-2.0309217,-1.8184156,-0.88379567,-4.69213,-2.6090794,-3.6755196,0.62645078,4.2983118,1.8164995,4.8081729,0.28312208,0.47023266,0.96656023,1.9262331,0.2542044,3.3362195,3.5874667,2.1765966,12.962909,2.6429415,2.81571,-3.1035058,-2.6603535,-2.8074551,-2.7766838,-0.83075561,-1.670185,-4.1849046,-2.0921124,0.95102948,0.64525959,0.36167184,0.82486506,0.89428478,0.94329943,0.96242579,0.73383732,0.98840013,0.11599438,0.1396241,0.29239184,0.0090838666,0.06855637,0.024710174,0.97321538,0.99258331,0.77702005,0.99826989,0.89428478,0.94329943,0.96242579,0.73383732,0.98840013,0.11599438,0.1396241,0.29239184,0.0090838666,0.06855637,0.024710174,0.95102948,0.64525959,0.36167184,0.82486506,0.91821949,0.96380026,0.98536649,0.94980841,0.99098043,0.11599438,0.1396241,0.29239184,0.0090838666,0.06855637,0.024710174,0.95102948,0.64525959,0.36167184,0.82486506,0.89428478,0.94329943,0.96242579,0.73383732,0.98840013,0.78672525,0.85433963,0.7846209,0.99974418,0.50846473,0.29737911,0.97321538,0.99258331,0.77702005,0.99826989,0.91821949,0.96380026,0.98536649,0.94980841,0.99098043,0.11599438,0.1396241,0.29239184,0.0090838666,0.06855637,0.024710174,0.97321538,0.99258331,0.77702005,0.99826989,0.89428478,0.94329943,0.96242579,0.73383732,0.98840013,0.78672525,0.85433963,0.7846209,0.99974418,0.50846473,0.29737911,0.95102948,0.64525959,0.36167184,0.82486506,0.91821949,0.96380026,0.98536649,0.94980841,0.99098043,0.78672525,0.85433963,0.7846209,0.99974418,0.50846473,0.29737911,0.97321538,0.99258331,0.77702005,0.99826989,0.91821949,0.96380026,0.98536649,0.94980841,0.99098043,0.78672525,0.85433963,0.7846209,0.99974418,0.50846473,0.29737911
-447.06443,0.97646585,0.042777444,7,127,0,465.59232,0.091097583,0.12518354,0.052876914,0.0030145842,0.34166288,0.18685675,0.11342201,0.085885738,2.1336543,2.4689968,0.53457297,2.8395802,2.0745882,1.2697767,1.7479091,0.96981186,2.2214471,-3.1733547,-3.6101205,-2.0287946,-5.0636714,-4.3406086,-3.3063825,5.8626856,1.9078367,0.79198784,0.21879387,1.060914,1.9050783,2.544167,3.106665,6.5178816,4.3539544,6.7507455,3.3170295,10.631132,4.6830807,1.9344388,-2.395824,-2.0779743,-2.9397884,-5.8042934,-1.0739308,-1.677413,-2.1766398,-2.4547375,0.89413143,0.92193959,0.63054905,0.94477756,0.88840864,0.78070452,0.85168888,0.725082,0.902159,0.040180836,0.02633623,0.11621266,0.0062825849,0.012861035,0.03535288,0.99966342,0.98759084,0.79027118,0.95514268,0.88840864,0.78070452,0.85168888,0.725082,0.902159,0.040180836,0.02633623,0.11621266,0.0062825849,0.012861035,0.03535288,0.89413143,0.92193959,0.63054905,0.94477756,0.95833365,0.95987699,0.98650802,0.98331594,0.99983986,0.040180836,0.02633623,0.11621266,0.0062825849,0.012861035,0.03535288,0.89413143,0.92193959,0.63054905,0.94477756,0.88840864,0.78070452,0.85168888,0.725082,0.902159,0.7650556,0.95853773,0.78384826,0.99619437,0.5847909,0.202306,0.99966342,0.98759084,0.79027118,0.95514268,0.95833365,0.95987699,0.98650802,0.98331594,0.99983986,0.040180836,0.02633623,0.11621266,0.0062825849,0.012861035,0.03535288,0.99966342,0.98759084,0.79027118,0.95514268,0.88840864,0.78070452,0.85168888,0.725082,0.902159,0.7650556,0.95853773,0.78384826,0.99619437,0.5847909,0.202306,0.89413143,0.92193959,0.63054905,0.94477756,0.95833365,0.95987699,0.98650802,0.98331594,0.99983986,0.7650556,0.95853773,0.78384826,0.99619437,0.5847909,0.202306,0.99966342,0.98759084,0.79027118,0.95514268,0.95833365,0.95987699,0.98650802,0.98331594,0.99983986,0.7650556,0.95853773,0.78384826,0.99619437,0.5847909,0.202306
-442.33023,0.99334194,0.042777444,6,63,0,466.56734,0.0018768605,0.047214592,0.20777598,0.0021383461,0.40248222,0.075878523,0.10793762,0.15469586,2.6935805,2.2369285,-0.10536533,2.2543313,2.3331107,2.0415861,2.0699461,0.038858129,3.1192728,-2.7620068,-3.118909,-1.9359299,-3.9503325,-2.2832751,-3.0825264,0.82349697,0.4380279,0.91046285,2.4458012,1.0190534,2.9670479,0.76955282,1.8924812,1.9217634,3.7656519,5.2086061,3.203053,6.5459667,3.4667453,2.7584499,-6.2781548,-3.0530523,-1.5712948,-6.1477226,-0.91010436,-2.5786216,-2.2262018,-1.8662943,0.93664678,0.90351704,0.47368301,0.90502349,0.91158238,0.88509467,0.8879476,0.50971331,0.95768076,0.059412125,0.042333983,0.12609569,0.0188848,0.092517614,0.043833806,0.97116979,0.93553261,0.69106383,0.99098788,0.91158238,0.88509467,0.8879476,0.50971331,0.95768076,0.059412125,0.042333983,0.12609569,0.0188848,0.092517614,0.043833806,0.93664678,0.90351704,0.47368301,0.90502349,0.96617563,0.9933643,0.94477332,0.87339759,0.99357451,0.059412125,0.042333983,0.12609569,0.0188848,0.092517614,0.043833806,0.93664678,0.90351704,0.47368301,0.90502349,0.91158238,0.88509467,0.8879476,0.50971331,0.95768076,0.73177466,0.88989775,0.78024988,0.93058007,0.76557119,0.41968259,0.97116979,0.93553261,0.69106383,0.99098788,0.96617563,0.9933643,0.94477332,0.87339759,0.99357451,0.059412125,0.042333983,0.12609569,0.0188848,0.092517614,0.043833806,0.97116979,0.93553261,0.69106383,0.99098788,0.91158238,0.88509467,0.8879476,0.50971331,0.95768076,0.73177466,0.88989775,0.78024988,0.93058007,0.76557119,0.41968259,0.93664678,0.90351704,0.47368301,0.90502349,0.96617563,0.9933643,0.94477332,0.87339759,0.99357451,0.73177466,0.88989775,0.78024988,0.93058007,0.76557119,0.41968259,0.97116979,0.93553261,0.69106383,0.99098788,0.96617563,0.9933643,0.94477332,0.87339759,0.99357451,0.73177466,0.88989775,0.78024988,0.93058007,0.76557119,0.41968259
-448.41535,0.98302957,0.042777444,6,63,0,457.80801,0.0011492203,0.24356142,0.043745246,0.0038019069,0.2774804,0.25326518,0.076784784,0.10021184,4.2967136,2.7607333,-0.53718005,0.46544723,1.2578911,1.2255483,2.4808277,0.72728895,3.7174784,-2.2250321,-2.2478863,-2.0583193,-3.2762807,-2.0706918,-4.8487221,1.4782998,0.60162278,1.2116382,3.6967588,2.1772251,1.9779776,1.8462699,3.2780067,0.98294717,3.6935956,5.2041716,3.0453629,9.2970957,1.9803688,4.5059675,-6.7686716,-1.4123861,-3.1293723,-5.5722525,-1.282005,-1.3733182,-2.5667488,-2.3004689,0.98656961,0.94051667,0.36884382,0.61430561,0.77866285,0.77303848,0.9227868,0.67421007,0.9762811,0.097525014,0.095531944,0.11321445,0.036393924,0.11197823,0.007777425,0.99690545,0.96650713,0.6625007,0.98466564,0.77866285,0.77303848,0.9227868,0.67421007,0.9762811,0.097525014,0.095531944,0.11321445,0.036393924,0.11197823,0.007777425,0.98656961,0.94051667,0.36884382,0.61430561,0.96878416,0.96096675,0.9869663,0.98210709,0.9909905,0.097525014,0.095531944,0.11321445,0.036393924,0.11197823,0.007777425,0.98656961,0.94051667,0.36884382,0.61430561,0.77866285,0.77303848,0.9227868,0.67421007,0.9762811,0.81283895,0.95055971,0.72850358,0.99757819,0.47743458,0.4151405,0.99690545,0.96650713,0.6625007,0.98466564,0.96878416,0.96096675,0.9869663,0.98210709,0.9909905,0.097525014,0.095531944,0.11321445,0.036393924,0.11197823,0.007777425,0.99690545,0.96650713,0.6625007,0.98466564,0.77866285,0.77303848,0.9227868,0.67421007,0.9762811,0.81283895,0.95055971,0.72850358,0.99757819,0.47743458,0.4151405,0.98656961,0.94051667,0.36884382,0.61430561,0.96878416,0.96096675,0.9869663,0.98210709,0.9909905,0.81283895,0.95055971,0.72850358,0.99757819,0.47743458,0.4151405,0.99690545,0.96650713,0.6625007,0.98466564,0.96878416,0.96096675,0.9869663,0.98210709,0.9909905,0.81283895,0.95055971,0.72850358,0.99757819,0.47743458,0.4151405
-449.94703,0.99886113,0.042777444,6,63,0,471.95881,0.00056274023,0.10682957,0.12279477,0.0087931209,0.42225758,0.14939241,0.028498963,0.16087084,2.3006341,3.0254623,0.59771877,0.43029088,1.0899711,1.7361556,2.4542068,0.15949636,3.6041501,-2.5025648,-2.6168556,-2.0236603,-3.0704754,-2.2736472,-3.3736461,0.62599895,0.48972089,0.5302245,8.3143608,2.7314211,2.1910673,5.2224281,5.056141,0.65747918,3.8058881,4.1264262,3.0344392,10.329045,2.7449423,2.5661003,-7.4826924,-2.2365205,-2.0972408,-4.7337856,-0.86213976,-1.9011788,-3.5578876,-1.8271535,0.90892954,0.95371126,0.64513422,0.60594313,0.74837629,0.8501981,0.92086854,0.53978978,0.97351024,0.075678576,0.068061468,0.11674104,0.044341677,0.093329134,0.03312932,0.94914741,0.9711167,0.75545914,0.99984071,0.74837629,0.8501981,0.92086854,0.53978978,0.97351024,0.075678576,0.068061468,0.11674104,0.044341677,0.093329134,0.03312932,0.90892954,0.95371126,0.64513422,0.60594313,0.97857192,0.98068223,0.99953668,0.99459837,0.98609671,0.075678576,0.068061468,0.11674104,0.044341677,0.093329134,0.03312932,0.90892954,0.95371126,0.64513422,0.60594313,0.74837629,0.8501981,0.92086854,0.53978978,0.97351024,0.78639376,0.81899756,0.73317256,0.99929638,0.61569025,0.30841371,0.94914741,0.9711167,0.75545914,0.99984071,0.97857192,0.98068223,0.99953668,0.99459837,0.98609671,0.075678576,0.068061468,0.11674104,0.044341677,0.093329134,0.03312932,0.94914741,0.9711167,0.75545914,0.99984071,0.74837629,0.8501981,0.92086854,0.53978978,0.97351024,0.78639376,0.81899756,0.73317256,0.99929638,0.61569025,0.30841371,0.90892954,0.95371126,0.64513422,0.60594313,0.97857192,0.98068223,0.99953668,0.99459837,0.98609671,0.78639376,0.81899756,0.73317256,0.99929638,0.61569025,0.30841371,0.94914741,0.9711167,0.75545914,0.99984071,0.97857192,0.98068223,0.99953668,0.99459837,0.98609671,0.78639376,0.81899756,0.73317256,0.99929638,0.61569025,0.30841371
-443.1063,0.99697538,0.042777444,6,63,0,464.89534,0.024605742,0.13745851,0.035707305,0.090057911,0.43742676,0.057512207,0.094266095,0.12296547,4.3245947,1.3380504,0.016194644,2.423263,2.7972645,1.9118836,1.8611604,1.5674204,3.1963909,-2.17819,-3.0028094,-1.1281273,-4.1415518,-3.3173004,-4.5932565,1.3583417,1.9299861,0.5182313,2.3634073,1.3611799,1.8144204,1.0001029,0.52955556,2.9159311,3.1194493,5.7291898,1.6423772,10.261168,3.7616095,3.563862,-3.7047754,-1.9844332,-3.3324,-2.4073024,-0.82684599,-2.8557581,-2.3616337,-2.0958517,0.98693406,0.79216914,0.50404857,0.91858411,0.94252782,0.87123061,0.86543215,0.82741555,0.96069823,0.1017262,0.047299115,0.24450687,0.015649366,0.034982431,0.010018464,0.996608,0.96331585,0.6305148,0.9917288,0.94252782,0.87123061,0.86543215,0.82741555,0.96069823,0.1017262,0.047299115,0.24450687,0.015649366,0.034982431,0.010018464,0.98693406,0.79216914,0.50404857,0.91858411,0.98460874,0.97648461,0.94589799,0.89060891,0.9977895,0.1017262,0.047299115,0.24450687,0.015649366,0.034982431,0.010018464,0.98693406,0.79216914,0.50404857,0.91858411,0.94252782,0.87123061,0.86543215,0.82741555,0.96069823,0.71935394,0.93856546,0.62580221,0.99780553,0.60928534,0.2632015,0.996608,0.96331585,0.6305148,0.9917288,0.98460874,0.97648461,0.94589799,0.89060891,0.9977895,0.1017262,0.047299115,0.24450687,0.015649366,0.034982431,0.010018464,0.996608,0.96331585,0.6305148,0.9917288,0.94252782,0.87123061,0.86543215,0.82741555,0.96069823,0.71935394,0.93856546,0.62580221,0.99780553,0.60928534,0.2632015,0.98693406,0.79216914,0.50404857,0.91858411,0.98460874,0.97648461,0.94589799,0.89060891,0.9977895,0.71935394,0.93856546,0.62580221,0.99780553,0.60928534,0.2632015,0.996608,0.96331585,0.6305148,0.9917288,0.98460874,0.97648461,0.94589799,0.89060891,0.9977895,0.71935394,0.93856546,0.62580221,0.99780553,0.60928534,0.2632015
-443.42935,0.98668024,0.042777444,6,127,0,459.96499,0.041436995,0.071231248,0.10396,0.11835531,0.40048782,0.083413215,0.12185212,0.059263295,2.3716874,2.3616132,0.22151812,2.0849191,1.8783828,2.1394136,2.7624313,1.3964638,3.0492375,-2.4469975,-2.7326321,-1.1723638,-3.7168002,-3.7183344,-4.3065775,0.62732574,2.2415595,0.46040762,0.16299779,0.74450391,0.73776153,2.2009461,0.6766318,7.7633867,3.5880605,5.7202931,2.2217419,10.642825,4.7862082,3.343584,-3.1835812,-2.6418237,-2.2637491,-2.1340641,-0.91507192,-2.4839485,-2.1049471,-2.8257651,0.91464269,0.91385289,0.55515418,0.88942873,0.86742527,0.89467537,0.94061159,0.80162215,0.95474959,0.079658392,0.06107505,0.23642797,0.02373461,0.023699085,0.013300322,0.95252952,0.99007941,0.66416837,0.9044707,0.86742527,0.89467537,0.94061159,0.80162215,0.95474959,0.079658392,0.06107505,0.23642797,0.02373461,0.023699085,0.013300322,0.91464269,0.91385289,0.55515418,0.88942873,0.93232009,0.94670652,0.99305923,0.88826058,0.99997986,0.079658392,0.06107505,0.23642797,0.02373461,0.023699085,0.013300322,0.91464269,0.91385289,0.55515418,0.88942873,0.86742527,0.89467537,0.94061159,0.80162215,0.95474959,0.75787476,0.95201357,0.74065546,0.99901907,0.74419236,0.27627925,0.95252952,0.99007941,0.66416837,0.9044707,0.93232009,0.94670652,0.99305923,0.88826058,0.99997986,0.079658392,0.06107505,0.23642797,0.02373461,0.023699085,0.013300322,0.95252952,0.99007941,0.66416837,0.9044707,0.86742527,0.89467537,0.94061159,0.80162215,0.95474959,0.75787476,0.95201357,0.74065546,0.99901907,0.74419236,0.27627925,0.91464269,0.91385289,0.55515418,0.88942873,0.93232009,0.94670652,0.99305923,0.88826058,0.99997986,0.75787476,0.95201357,0.74065546,0.99901907,0.74419236,0.27627925,0.95252952,0.99007941,0.66416837,0.9044707,0.93232009,0.94670652,0.99305923,0.88826058,0.99997986,0.75787476,0.95201357,0.74065546,0.99901907,0.74419236,0.27627925
-448.09908,0.9913521,0.042777444,6,63,0,464.04629,0.26462707,0.042985745,0.058242679,0.026512999,0.25884892,0.21098132,0.065404499,0.072396767,3.0057702,2.1399842,0.1801332,2.8416338,2.0772658,1.9485246,2.5375144,1.9129623,3.5289548,-2.4162509,-1.7461753,-1.1929732,-4.9917227,-3.9939058,-4.1792009,1.1393145,2.8176949,1.2353439,0.19803279,2.936754,0.28151617,0.59676628,0.48941308,7.7988946,3.5419622,5.293884,1.7995963,7.3556506,5.3672718,3.4695711,-1.3294337,-3.1468867,-2.8431369,-3.6301201,-1.3515107,-1.5559857,-2.7271642,-2.6255936,0.95283413,0.89472913,0.54491193,0.94488461,0.88867381,0.87528568,0.92673023,0.87135158,0.97150049,0.081941848,0.14853026,0.2327276,0.006748104,0.018094168,0.015079853,0.98440496,0.99301984,0.80462838,0.9543343,0.88867381,0.87528568,0.92673023,0.87135158,0.97150049,0.081941848,0.14853026,0.2327276,0.006748104,0.018094168,0.015079853,0.95283413,0.89472913,0.54491193,0.94488461,0.99339971,0.90291493,0.95828485,0.91700826,0.99998797,0.081941848,0.14853026,0.2327276,0.006748104,0.018094168,0.015079853,0.95283413,0.89472913,0.54491193,0.94488461,0.88867381,0.87528568,0.92673023,0.87135158,0.97150049,0.75504656,0.97201517,0.64717009,0.91403494,0.79792344,0.32968063,0.98440496,0.99301984,0.80462838,0.9543343,0.99339971,0.90291493,0.95828485,0.91700826,0.99998797,0.081941848,0.14853026,0.2327276,0.006748104,0.018094168,0.015079853,0.98440496,0.99301984,0.80462838,0.9543343,0.88867381,0.87528568,0.92673023,0.87135158,0.97150049,0.75504656,0.97201517,0.64717009,0.91403494,0.79792344,0.32968063,0.95283413,0.89472913,0.54491193,0.94488461,0.99339971,0.90291493,0.95828485,0.91700826,0.99998797,0.75504656,0.97201517,0.64717009,0.91403494,0.79792344,0.32968063,0.98440496,0.99301984,0.80462838,0.9543343,0.99339971,0.90291493,0.95828485,0.91700826,0.99998797,0.75504656,0.97201517,0.64717009,0.91403494,0.79792344,0.32968063
-448.19191,0.9780027,0.042777444,6,63,0,463.26431,0.076268234,0.15070324,0.14924861,0.10986203,0.32202421,0.038516415,0.058400742,0.094976523,3.5805641,2.4433217,0.64995279,2.1785614,1.6755877,3.3345189,2.4938119,1.0671332,2.4722285,-2.6838654,-3.2052062,-1.120492,-3.4750542,-3.6898328,-3.8132937,1.042916,0.26906572,0.37153438,1.3104572,2.4004581,0.83671738,2.7580986,0.40992195,0.418912,3.5938382,4.7391216,2.1210925,22.073869,4.9555062,3.9685406,-2.5734988,-1.8924427,-1.9021419,-2.20853,-1.1331286,-3.2566708,-2.8404267,-2.3541255,0.97289516,0.92007171,0.65699982,0.89830773,0.84231939,0.96559421,0.92370687,0.74405135,0.92217186,0.063932161,0.038970272,0.24592003,0.030030411,0.024367569,0.021598553,0.9902769,0.93775365,0.73526218,0.97037369,0.84231939,0.96559421,0.92370687,0.74405135,0.92217186,0.063932161,0.038970272,0.24592003,0.030030411,0.024367569,0.021598553,0.97289516,0.92007171,0.65699982,0.89830773,0.98330887,0.98480139,0.99478979,0.81412737,0.94740674,0.063932161,0.038970272,0.24592003,0.030030411,0.024367569,0.021598553,0.97289516,0.92007171,0.65699982,0.89830773,0.84231939,0.96559421,0.92370687,0.74405135,0.92217186,0.71299459,0.82257845,0.73117663,0.99999999,0.78000121,0.53873394,0.9902769,0.93775365,0.73526218,0.97037369,0.98330887,0.98480139,0.99478979,0.81412737,0.94740674,0.063932161,0.038970272,0.24592003,0.030030411,0.024367569,0.021598553,0.9902769,0.93775365,0.73526218,0.97037369,0.84231939,0.96559421,0.92370687,0.74405135,0.92217186,0.71299459,0.82257845,0.73117663,0.99999999,0.78000121,0.53873394,0.97289516,0.92007171,0.65699982,0.89830773,0.98330887,0.98480139,0.99478979,0.81412737,0.94740674,0.71299459,0.82257845,0.73117663,0.99999999,0.78000121,0.53873394,0.9902769,0.93775365,0.73526218,0.97037369,0.98330887,0.98480139,0.99478979,0.81412737,0.94740674,0.71299459,0.82257845,0.73117663,0.99999999,0.78000121,0.53873394
