lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4
# Adaptation terminated
# Step size = 0.0417706
# Diagonal elements of inverse mass matrix:
# 0.958353, 0.436966, 0.169074, 2.60679, 2.1995, 0.809623, 0.734458, 1.18376, 0.960173, 0.676418, 1.39378, 1.75158, 0.286683, 0.423687, 0.161348, 0.886961, 0.808781, 0.642471, 0.606377, 0.559671, 0.610773, 0.643402, 0.620496, 0.667279, 0.650815, 0.621282, 0.875966, 0.0410764, 0.0417563, 0.0547504, 0.135612, 0.379233, 0.224092
-436.45148,0.99813242,0.041770629,6,63,0,459.08959,0.025080592,0.031382124,0.52813633,0.41540095,-1.2144,1.758204,0.10577125,2.6652613,-1.9139017,0.58346897,2.1065021,-0.34884242,1.7751385,-1.8702378,-2.9670491,-1.666265,-5.7516383,-1.8419708,-2.0848695,8.3945824,1.2971325,0.37138842,0.28765834,5.0020637,2.081157,2.9304769,2.0040611,5.673844,2.3665569,4.8372108,2.5789898,8.9614182,2.5839219,1.7423492,-3.685661,-3.4615169,-0.63840082,-0.87851108,0.22892346,0.85298458,0.52641819,0.9349454,0.12854315,0.64186523,0.89153354,0.41366316,0.85509554,0.13351421,0.048936881,0.15892279,0.0031675058,0.13681837,0.11057615,0.99923905,0.95501236,0.61707695,0.9504013,0.12854315,0.64186523,0.89153354,0.41366316,0.85509554,0.13351421,0.048936881,0.15892279,0.0031675058,0.13681837,0.11057615,0.99923905,0.95501236,0.61707695,0.9504013,0.95640179,0.93490675,0.99354856,0.83959512,0.99941831,0.13351421,0.048936881,0.15892279,0.0031675058,0.13681837,0.11057615,0.99923905,0.95501236,0.61707695,0.9504013,0.95640179,0.93490675,0.99354856,0.83959512,0.99941831,0.62159393,0.86647698,0.71355742,0.96120066,0.67742236,0.41519742
-434.57854,0.99544235,0.041770629,7,127,0,452.76611,0.044648524,0.00285253,0.70774977,0.24474918,2.2433714,-0.044907447,-0.0071898549,1.7845118,1.3738647,2.1927789,2.938127,0.30839684,3.9281671,-2.1852354,-2.3837226,-1.7926085,-2.1932681,-3.9434347,-2.7056234,3.7152102,3.2482702,1.1665278,1.5516398,1.5797796,1.1495089,1.1674972,1.6835841,0.44011246,3.2204864,5.1460144,1.846107,9.6469249,8.9446738,2.177704,-3.108934,-5.8595489,-0.34566468,-1.4075214,0.90407723,0.48877502,0.49820254,0.85625309,0.79800383,0.89959918,0.94969933,0.5764939,0.98070011,0.10108421,0.084422384,0.14275321,0.10035665,0.019013029,0.062642344,0.99742308,0.96096063,0.76121239,0.96564841,0.79800383,0.89959918,0.94969933,0.5764939,0.98070011,0.10108421,0.084422384,0.14275321,0.10035665,0.019013029,0.062642344,0.99742308,0.96096063,0.76121239,0.96564841,0.95043544,0.96585138,0.98378745,0.87995255,0.98748557,0.10108421,0.084422384,0.14275321,0.10035665,0.019013029,0.062642344,0.99742308,0.96096063,0.76121239,0.96564841,0.95043544,0.96585138,0.98378745,0.87995255,0.98748557,0.73793266,0.9406038,0.51337143,0.99942102,0.99331538,0.37100229
-430.0305,0.99880406,0.041770629,6,127,0,447.70834,0.040895782,0.0064346334,0.64386438,0.30880521,0.84573762,-0.031676476,-0.77582448,1.5145973,-0.16506099,2.3217879,2.8978987,-0.13186786,1.1077513,-2.1802892,-4.0632401,-1.4133316,-3.6834686,-1.969639,-3.2940774,4.1738516,2.554295,1.045771,1.1717931,3.0883071,0.49448691,0.19015269,1.9440777,4.0337407,3.2778684,6.7017625,3.5304687,9.0288315,1.6820123,2.5987322,-3.1967283,-5.0460604,-0.44026717,-1.1750446,0.69967225,0.49208154,0.3152205,0.81974153,0.45882819,0.9106655,0.94774247,0.46708072,0.75170964,0.10153454,0.016902611,0.1957091,0.024519329,0.12242766,0.035774931,0.99343613,0.92571233,0.56707977,0.93621878,0.45882819,0.9106655,0.94774247,0.46708072,0.75170964,0.10153454,0.016902611,0.1957091,0.024519329,0.12242766,0.035774931,0.99343613,0.92571233,0.56707977,0.93621878,0.94898369,0.94354898,0.95639718,0.85962874,0.99418505,0.10153454,0.016902611,0.1957091,0.024519329,0.12242766,0.035774931,0.99343613,0.92571233,0.56707977,0.93621878,0.94898369,0.94354898,0.95639718,0.85962874,0.99418505,0.74980626,0.93330004,0.89255769,0.99525243,0.42858499,0.33284508
-424.7207,0.99908041,0.041770629,7,127,0,444.57701,0.055892109,0.026931712,0.53987563,0.37730055,1.267486,0.24479668,-0.15404241,2.1610432,2.3488588,-0.4139721,0.68646495,-0.24446605,1.6811002,-2.4778709,-2.0037544,-1.4989957,-3.1390122,-4.47547,-3.3373002,4.5070743,2.3810286,0.57954628,0.67583642,0.82527029,4.2220042,2.1866554,2.4375201,3.9000885,3.9959549,3.497751,2.1128535,7.8262812,5.2318466,2.9248785,-2.8843321,-3.6144508,-0.61641649,-0.97471318,0.78031209,0.56089538,0.46156537,0.89669622,0.91284348,0.39796007,0.66518008,0.43918606,0.84305016,0.077424146,0.11880929,0.18257536,0.041526416,0.011256714,0.034313506,0.99690405,0.93250527,0.60479952,0.9446365,0.91284348,0.39796007,0.66518008,0.43918606,0.84305016,0.077424146,0.11880929,0.18257536,0.041526416,0.011256714,0.034313506,0.99690405,0.93250527,0.60479952,0.9446365,0.95984902,0.97828998,0.94650157,0.89962403,0.99624606,0.077424146,0.11880929,0.18257536,0.041526416,0.011256714,0.034313506,0.99690405,0.93250527,0.60479952,0.9446365,0.95984902,0.97828998,0.94650157,0.89962403,0.99624606,0.82025617,0.81667738,0.64882033,0.99087227,0.68056654,0.39833159
-422.34634,0.99672595,0.041770629,7,127,0,433.63182,0.028358745,0.025430093,0.57792966,0.3682815,0.55445429,-0.040529482,0.37379171,0.9655431,-0.18070179,1.1935427,2.191011,-1.7428371,0.066125164,-2.215966,-2.9685868,-1.8763768,-3.6599978,-2.0643982,-4.2391635,5.9753717,2.278741,0.47129203,1.6998501,2.8369508,2.3990998,0.91337476,3.7261955,3.4928053,3.5901015,6.3923884,2.8015006,8.2087441,2.4213414,3.8172912,-3.5628198,-3.671822,-0.54830312,-0.99890767,0.6351684,0.48986902,0.59237487,0.72423025,0.45494708,0.76737408,0.89943939,0.14895293,0.51652527,0.098325868,0.048865362,0.13280559,0.025087017,0.11260559,0.014214678,0.99854287,0.90362882,0.69953483,0.93495343,0.45494708,0.76737408,0.89943939,0.14895293,0.51652527,0.098325868,0.048865362,0.13280559,0.025087017,0.11260559,0.014214678,0.99854287,0.90362882,0.69953483,0.93495343,0.93439511,0.97321186,0.95707329,0.87903871,0.97231881,0.098325868,0.048865362,0.13280559,0.025087017,0.11260559,0.014214678,0.99854287,0.90362882,0.69953483,0.93495343,0.93439511,0.97321186,0.95707329,0.87903871,0.97231881,0.79804748,0.96844017,0.71608496,0.98953031,0.58830027,0.39606881
-428.90598,0.99232369,0.041770629,6,127,0,437.80964,0.053681187,0.013237433,0.5801504,0.35293098,1.1795129,-0.11565521,-0.98137226,2.1709774,1.7949069,2.2044804,0.42581986,-3.1498888,3.2712971,-2.6197372,-2.7332218,-1.2835629,-2.8633505,-3.8337455,-3.0595593,4.0969889,5.211384,1.377112,0.63799195,1.7031403,1.0354607,2.4583961,5.040546,3.2625383,4.6740476,4.4734232,2.4340318,12.75319,4.8621211,2.1553755,-2.9246927,-4.3247066,-0.54446789,-1.0414828,0.76486021,0.47111838,0.27261958,0.89761282,0.85752783,0.90065114,0.60487505,0.04109566,0.9634309,0.067878921,0.061041246,0.21694435,0.053995304,0.021170567,0.04480656,0.99491571,0.99391442,0.59766366,0.94315859,0.85752783,0.90065114,0.60487505,0.04109566,0.9634309,0.067878921,0.061041246,0.21694435,0.053995304,0.021170567,0.04480656,0.99491571,0.99391442,0.59766366,0.94315859,0.97063216,0.96230997,0.94706064,0.86883045,0.99854869,0.067878921,0.061041246,0.21694435,0.053995304,0.021170567,0.04480656,0.99491571,0.99391442,0.59766366,0.94315859,0.97063216,0.96230997,0.94706064,0.86883045,0.99854869,0.88638244,0.85071266,0.75959656,0.99994932,0.73660084,0.28819149
-424.99989,0.99981325,0.041770629,7,127,0,437.67998,0.045388181,0.12479993,0.48208519,0.3477267,0.96015989,-0.087486386,-0.5372206,1.2046311,2.7121737,1.797278,2.6891041,1.5351179,1.288024,-1.8144625,-2.7591716,-1.5736554,-4.6941063,-3.6780625,-3.2420511,3.9774937,3.8104848,1.6520132,1.5988072,0.23742268,1.3016855,0.70938596,0.48764746,8.7193115,3.2720794,5.8896855,2.8570062,11.747097,5.5635758,3.0696814,-3.0925035,-2.0810434,-0.72963444,-1.0563385,0.72315382,0.47814234,0.36883438,0.76934761,0.93774118,0.85781726,0.93638063,0.82275389,0.78381254,0.14009966,0.059570759,0.17169591,0.0090660939,0.024648965,0.037613573,0.99287966,0.97640859,0.75302152,0.94286134,0.93774118,0.85781726,0.93638063,0.82275389,0.78381254,0.14009966,0.059570759,0.17169591,0.0090660939,0.024648965,0.037613573,0.99287966,0.97640859,0.75302152,0.94286134,0.95024441,0.95684997,0.96765731,0.88316665,0.99995493,0.14009966,0.059570759,0.17169591,0.0090660939,0.024648965,0.037613573,0.99287966,0.97640859,0.75302152,0.94286134,0.95024441,0.95684997,0.96765731,0.88316665,0.99995493,0.81116792,0.95813401,0.78301962,0.99913593,0.86824311,0.45701394
-433.51028,0.99589289,0.041770629,6,63,0,442.91015,0.046823788,0.13794681,0.43954389,0.37568551,-0.18153328,1.1184053,-0.33974009,1.8847144,3.4766525,1.8231979,2.414713,1.3771942,2.5604036,-1.6888307,-2.7112402,-1.7118881,-4.1872447,-4.0635616,-2.0382032,13.492923,1.8889944,1.4201422,1.1401675,0.30233937,1.6231002,0.3301968,0.55244287,16.435782,3.0358365,5.1364087,3.0437394,13.385623,4.8383253,1.0468144,-3.0613639,-1.9808871,-0.8220177,-0.97900289,0.4547409,0.7536928,0.41587261,0.86815169,0.97001611,0.8609494,0.91794239,0.79854,0.92826933,0.15592968,0.062313345,0.15291898,0.014960848,0.016897269,0.11524983,0.99999834,0.9529073,0.74657007,0.95368564,0.97001611,0.8609494,0.91794239,0.79854,0.92826933,0.15592968,0.062313345,0.15291898,0.014960848,0.016897269,0.11524983,0.99999834,0.9529073,0.74657007,0.95368564,0.97766456,0.96912055,0.93962523,0.87320924,0.99999999,0.15592968,0.062313345,0.15291898,0.014960848,0.016897269,0.11524983,0.99999834,0.9529073,0.74657007,0.95368564,0.97766456,0.96912055,0.93962523,0.87320924,0.99999999,0.79363968,0.9187265,0.79114669,0.99989881,0.68455047,0.27063787
-437.67227,0.97413366,0.041770629,7,127,0,463.90144,0.04078684,0.13930068,0.44743287,0.37247961,0.87977538,1.4525756,-0.21270659,1.7528168,2.6869306,2.1400499,1.6619617,1.4850752,2.6160142,-1.9622687,-3.2864851,-1.7469826,-5.7490112,-4.8288065,-2.2924879,5.4681577,1.1171974,0.60938042,0.66549331,0.46614278,1.1523979,1.1065484,0.41980515,6.473779,3.5166032,4.3721386,3.8030548,19.206634,5.7051664,1.782852,-3.1993958,-1.9711205,-0.80422877,-0.98757298,0.70677567,0.81039451,0.44702294,0.85230773,0.93625103,0.89473531,0.84050116,0.81533793,0.93188514,0.12322174,0.03603775,0.14842819,0.0031758115,0.0079326287,0.09174702,0.9982527,0.92889071,0.59788825,0.91821293,0.93625103,0.89473531,0.84050116,0.81533793,0.93188514,0.12322174,0.03603775,0.14842819,0.0031758115,0.0079326287,0.09174702,0.9982527,0.92889071,0.59788825,0.91821293,0.95902965,0.96416882,0.94095026,0.87044288,0.9998872,0.12322174,0.03603775,0.14842819,0.0031758115,0.0079326287,0.09174702,0.9982527,0.92889071,0.59788825,0.91821293,0.95902965,0.96416882,0.94095026,0.87044288,0.9998872,0.82553889,0.74756236,0.88655975,0.99999857,0.70606733,0.37527888
-434.13633,0.99680487,0.041770629,7,127,0,452.57639,0.030609699,0.020311107,0.61206336,0.33701583,-0.99842181,-2.8625057,-1.2748727,1.7198034,-1.486236,0.41183588,2.4278268,-1.5651638,2.1734149,-3.0584014,-2.4145168,-1.3462464,-2.0453413,-2.310979,-2.8276265,7.6708106,5.152187,2.3636589,0.43663235,4.6598883,2.7725304,0.55226557,3.5973232,7.9219165,5.2815448,6.7298581,1.7920679,5.9281964,3.3958424,2.7106704,-3.4864384,-3.8965874,-0.49091947,-1.0876254,0.26925183,0.054038471,0.21842427,0.84810351,0.18448735,0.60152801,0.91892477,0.17290693,0.89783663,0.044856143,0.082072397,0.20648472,0.11452396,0.090217761,0.055849421,0.99873623,0.90801884,0.7481531,0.89626864,0.18448735,0.60152801,0.91892477,0.17290693,0.89783663,0.044856143,0.082072397,0.20648472,0.11452396,0.090217761,0.055849421,0.99873623,0.90801884,0.7481531,0.89626864,0.95983064,0.96024169,0.95166662,0.88413248,0.99995873,0.044856143,0.082072397,0.20648472,0.11452396,0.090217761,0.055849421,0.99873623,0.90801884,0.7481531,0.89626864,0.95983064,0.96024169,0.95166662,0.88413248,0.99995873,0.90230863,0.9868142,0.60964531,0.97982352,0.74741323,0.47079427
-431.33989,0.96710136,0.041770629,6,63,0,452.09482,0.054420478,0.018507138,0.61148433,0.31558806,-2.4301836,-2.3303787,-0.96967634,2.7735004,-1.5080418,0.62387583,2.4675805,-1.2638022,2.0043994,-3.2961198,-2.8262679,-0.77259426,-2.8860748,-2.323026,-3.8585396,7.150955,5.5651341,1.7512383,0.91842188,5.2976527,2.3490515,0.26078483,3.3771023,5.6157683,5.0716624,5.7860915,1.6964863,7.539847,2.989556,2.7000367,-2.9110148,-3.9895988,-0.49186596,-1.1533175,0.080899815,0.088638068,0.27494502,0.94122692,0.18122917,0.65109953,0.92183761,0.22032006,0.88125821,0.035704541,0.055921101,0.31591818,0.052846242,0.089233829,0.02066283,0.99117035,0.96212144,0.68601666,0.97568206,0.18122917,0.65109953,0.92183761,0.22032006,0.88125821,0.035704541,0.055921101,0.31591818,0.052846242,0.089233829,0.02066283,0.99117035,0.96212144,0.68601666,0.97568206,0.97789527,0.95133598,0.93867981,0.89218917,0.99950978,0.035704541,0.055921101,0.31591818,0.052846242,0.089233829,0.02066283,0.99117035,0.96212144,0.68601666,0.97568206,0.97789527,0.95133598,0.93867981,0.89218917,0.99950978,0.85514559,0.95072573,0.71583447,0.99056428,0.66072575,0.23893943
-431.61848,0.96309937,0.041770629,6,63,0,447.35324,0.036396479,0.032678193,0.57777688,0.35314845,0.30578441,-0.80446296,-1.3802023,1.0722123,-0.25370598,0.99039667,3.2585693,-0.30316201,-1.3665598,-3.3111118,-2.8223714,-1.2318473,-3.0551105,-2.4172397,-2.7686919,13.085249,4.5025285,2.5290693,1.1053361,3.8166793,1.659658,0.76264011,2.0517876,5.7273025,4.3122566,4.5101922,1.3028128,6.682876,2.7996209,2.2490736,-3.3132832,-3.4210473,-0.54856751,-1.0408668,0.57585595,0.30907166,0.20097651,0.74501741,0.43691154,0.72916627,0.96297982,0.42478469,0.20317623,0.03519195,0.056127173,0.22585826,0.044997352,0.081867495,0.059039644,0.99999847,0.97582739,0.75930391,0.89821516,0.43691154,0.72916627,0.96297982,0.42478469,0.20317623,0.03519195,0.056127173,0.22585826,0.044997352,0.081867495,0.059039644,0.99999847,0.97582739,0.75930391,0.89821516,0.97242741,0.93401436,0.9823846,0.85177937,0.98739209,0.03519195,0.056127173,0.22585826,0.044997352,0.081867495,0.059039644,0.99999847,0.97582739,0.75930391,0.89821516,0.97242741,0.93401436,0.9823846,0.85177937,0.98739209,0.7312836,0.84393736,0.51773393,0.97411247,0.59444728,0.37294151
-428.63383,0.99486254,0.041770629,7,127,0,447.99585,0.061065187,0.086025196,0.4912966,0.36161302,-0.15774046,-0.97949959,-0.82846511,1.900788,-0.024144049,2.3627397,2.1612523,0.491854,1.3690048,-2.1386403,-2.4032058,-0.82356906,-2.5808796,-1.8511072,-3.7199763,3.4980717,4.8391449,1.5478034,1.6570662,4.8979241,1.2104853,0.54247484,1.1971601,8.6873421,3.6519827,6.3491695,2.0270722,10.993978,2.1950577,3.3952035,-2.7958134,-2.453115,-0.71070727,-1.0171806,0.46064645,0.27299109,0.30396971,0.86998069,0.49396428,0.91394154,0.89671559,0.62054309,0.79721932,0.10539753,0.082928562,0.30500657,0.070379163,0.13574296,0.023661126,0.96578679,0.97935953,0.67246129,0.97228982,0.49396428,0.91394154,0.89671559,0.62054309,0.79721932,0.10539753,0.082928562,0.30500657,0.070379163,0.13574296,0.023661126,0.96578679,0.97935953,0.67246129,0.97228982,0.99241358,0.97270096,0.93724622,0.84409446,0.99995709,0.10539753,0.082928562,0.30500657,0.070379163,0.13574296,0.023661126,0.96578679,0.97935953,0.67246129,0.97228982,0.99241358,0.97270096,0.93724622,0.84409446,0.99995709,0.81955603,0.98103408,0.76914739,0.99977811,0.58514983,0.41951303
-434.97124,0.98480622,0.041770629,6,63,0,446.91126,0.0153506,0.015164031,0.55278088,0.41670449,0.6233757,0.68712131,-3.3386228,2.7742267,0.83982959,1.8576835,3.320961,1.3855508,1.7597935,-2.620806,-2.6870578,-1.2179113,-3.4309169,-2.2638123,-3.5412716,13.167502,2.6736301,4.2492102,0.21141038,1.6219309,1.1934895,0.30029787,0.56403608,4.6176236,4.1029801,4.0814388,1.2617975,7.7586425,2.0147331,2.2312391,-4.1766007,-4.188829,-0.5927936,-0.87537797,0.65098591,0.66532624,0.034269706,0.94126709,0.69842932,0.86502671,0.96514094,0.799881,0.8531838,0.067811325,0.063741377,0.22830423,0.031343081,0.094164689,0.028160466,0.99999898,0.96645515,0.71312035,0.95192102,0.69842932,0.86502671,0.96514094,0.799881,0.8531838,0.067811325,0.063741377,0.22830423,0.031343081,0.094164689,0.028160466,0.99999898,0.96645515,0.71312035,0.95192102,0.92141723,0.95483314,0.97394789,0.87540159,0.99830338,0.067811325,0.063741377,0.22830423,0.031343081,0.094164689,0.028160466,0.99999898,0.96645515,0.71312035,0.95192102,0.92141723,0.95483314,0.97394789,0.87540159,0.99830338,0.81490074,0.80129071,0.51096979,0.98697438,0.43805015,0.21248139
-430.64778,0.94396465,0.041770629,7,127,0,448.84339,0.013379995,0.028228729,0.63237329,0.32601798,-0.88275533,0.094233491,-2.8618599,2.7682551,1.8028743,2.1721541,2.1456719,0.25429864,-0.068434697,-2.38509,-2.6889826,-0.9252302,-4.1698744,-2.1910904,-2.7149769,4.0645468,4.0426632,3.9597359,0.22925196,2.0540783,0.44451707,0.79973051,2.0670209,5.8874059,3.6867922,5.6662499,1.4733648,8.9593533,2.7351025,2.1346269,-4.3139946,-3.5674151,-0.4582754,-1.1208027,0.29260713,0.52354096,0.054071494,0.94093609,0.85849846,0.89772092,0.89526364,0.56323426,0.482898,0.084316745,0.063626604,0.2838934,0.015219004,0.10055343,0.062095367,0.96014328,0.98427876,0.74986193,0.95246138,0.85849846,0.89772092,0.89526364,0.56323426,0.482898,0.084316745,0.063626604,0.2838934,0.015219004,0.10055343,0.062095367,0.96014328,0.98427876,0.74986193,0.95246138,0.97930503,0.93192683,0.95004574,0.91062739,0.99703814,0.084316745,0.063626604,0.2838934,0.015219004,0.10055343,0.062095367,0.96014328,0.98427876,0.74986193,0.95246138,0.97930503,0.93192683,0.95004574,0.91062739,0.99703814,0.78612132,0.95153651,0.6337027,0.99175181,0.63274525,0.35885206
-428.72911,0.9976451,0.041770629,7,127,0,452.41707,0.032992292,0.029577347,0.53450355,0.40292681,1.1852114,-0.5670474,-3.8173025,1.6230032,0.67699007,1.8605594,2.1112208,0.88785654,0.83813344,-2.6619404,-2.0830873,-0.81380245,-4.1646562,-2.915194,-3.3188842,6.7563649,3.2914655,4.2463498,0.63508033,2.2725966,0.69967602,0.96416972,0.94290804,7.7012113,3.6756372,4.9803283,1.7733241,6.6615308,3.7645219,2.1113374,-3.4114813,-3.5207465,-0.62641691,-0.90900034,0.76588353,0.3619184,0.021514002,0.83520889,0.66306658,0.86536214,0.891989,0.70844764,0.69807195,0.065256873,0.11075155,0.30708081,0.015297408,0.051407562,0.034929001,0.99964448,0.93845222,0.60564615,0.90534553,0.66306658,0.86536214,0.891989,0.70844764,0.69807195,0.065256873,0.11075155,0.30708081,0.015297408,0.051407562,0.034929001,0.99964448,0.93845222,0.60564615,0.90534553,0.95024395,0.92825814,0.95586614,0.86185279,0.99980442,0.065256873,0.11075155,0.30708081,0.015297408,0.051407562,0.034929001,0.99964448,0.93845222,0.60564615,0.90534553,0.95024395,0.92825814,0.95586614,0.86185279,0.99980442,0.733743,0.94770988,0.72302603,0.92392243,0.70042615,0.2301354
-430.77741,0.99929534,0.041770629,7,127,0,444.26105,0.011283353,0.038697464,0.58024941,0.36976977,0.74235197,1.1037869,-3.2049252,1.3683104,-0.21030428,3.2542157,2.2631655,-0.92951188,1.8330461,-1.7660746,-2.9588774,-1.2671136,-2.3949992,-2.4008206,-2.8495602,3.3640879,1.4275557,3.8794837,2.5322204,3.5661247,0.35443494,0.83957805,2.5736957,2.3441253,3.0341625,6.4344679,2.064204,15.440129,3.5757271,2.2870643,-4.4844268,-3.2519812,-0.54429725,-0.9948747,0.67750995,0.75096898,0.038980799,0.79710703,0.44761685,0.9628243,0.90578013,0.28302375,0.8621242,0.14603117,0.049318612,0.21975176,0.083554831,0.083110145,0.054704056,0.98380045,0.92631005,0.66252313,0.98017001,0.44761685,0.9628243,0.90578013,0.28302375,0.8621242,0.14603117,0.049318612,0.21975176,0.083554831,0.083110145,0.054704056,0.98380045,0.92631005,0.66252313,0.98017001,0.96629492,0.97362605,0.95700577,0.83810342,0.98488997,0.14603117,0.049318612,0.21975176,0.083554831,0.083110145,0.054704056,0.98380045,0.92631005,0.66252313,0.98017001,0.96629492,0.97362605,0.95700577,0.83810342,0.98488997,0.78041525,0.96998521,0.68935176,0.99999784,0.76403076,0.36297016
-431.90921,0.99853863,0.041770629,6,127,0,445.09212,0.059264079,0.0082262825,0.60690851,0.32560112,-0.052655992,1.6876748,-3.7076743,1.1119445,-0.77709103,1.1181286,1.0183989,1.6061105,2.8581151,-2.1127577,-1.8684658,-1.6217537,-3.1014725,-3.1440289,-3.9666977,6.9327219,0.69873353,4.3560803,2.9901949,4.0353384,1.4284193,2.5543797,0.46063384,1.0746175,3.1871084,6.2703212,3.1245886,10.24475,3.7132117,3.2831679,-2.8257519,-4.8004211,-0.49937722,-1.1220822,0.48683904,0.84391812,0.02394699,0.75249145,0.31494717,0.75364143,0.73466061,0.83287069,0.94573665,0.10786301,0.13371935,0.16496316,0.043046558,0.041327201,0.018583959,0.99897298,0.91578498,0.65665117,0.98373178,0.31494717,0.75364143,0.73466061,0.83287069,0.94573665,0.10786301,0.13371935,0.16496316,0.043046558,0.041327201,0.018583959,0.99897298,0.91578498,0.65665117,0.98373178,0.96296834,0.92734126,0.9726891,0.88762864,0.98078633,0.10786301,0.13371935,0.16496316,0.043046558,0.041327201,0.018583959,0.99897298,0.91578498,0.65665117,0.98373178,0.96296834,0.92734126,0.9726891,0.88762864,0.98078633,0.74542342,0.98789378,0.81799692,0.99921047,0.63857459,0.33547395
-427.88779,0.99734974,0.041770629,7,127,0,443.82592,0.030499479,0.033568237,0.66311383,0.27281846,0.59358443,-1.6818541,0.52100052,2.1777879,0.55173122,1.9058765,2.2822621,-1.051248,1.4931255,-2.4149885,-2.7719162,-1.2256284,-3.1689915,-1.9832986,-2.422869,4.1583247,6.2573019,0.17531054,0.1903834,2.6029319,0.8402363,0.41461102,3.9356189,4.5585719,3.8560497,5.1913997,2.2429228,9.1760898,3.1884205,1.783906,-3.4900457,-3.394175,-0.41080862,-1.2989487,0.64418716,0.15685011,0.62738169,0.89823705,0.63453715,0.87055518,0.9073973,0.25898552,0.81654692,0.082036865,0.058860772,0.22694747,0.040349449,0.12096764,0.081445362,0.99143873,0.98980336,0.66736938,0.91436778,0.63453715,0.87055518,0.9073973,0.25898552,0.81654692,0.082036865,0.058860772,0.22694747,0.040349449,0.12096764,0.081445362,0.99143873,0.98980336,0.66736938,0.91436778,0.95909207,0.93969344,0.93684188,0.9470684,0.99765166,0.082036865,0.058860772,0.22694747,0.040349449,0.12096764,0.081445362,0.99143873,0.98980336,0.66736938,0.91436778,0.95909207,0.93969344,0.93684188,0.9470684,0.99765166,0.80861893,0.918301,0.73444524,0.99754482,0.76943468,0.345481
-428.91971,0.9992063,0.041770629,7,127,0,456.33316,0.013328898,0.09674043,0.55108981,0.33884086,-0.41078154,0.10013258,-4.7956088,1.275557,2.1300779,1.3805842,1.8403738,1.3464245,2.442741,-1.9918428,-3.0555735,-1.3679333,-3.6679467,-3.3662327,-4.2673753,5.4661359,2.6037406,5.6393674,2.0964809,0.54741489,1.8817258,0.69821464,0.24274151,2.0863343,2.6365044,5.2273869,2.5618932,12.537055,4.4966884,4.0300396,-4.3178208,-2.3357239,-0.59585749,-1.0822247,0.39872474,0.52501225,0.008198199,0.78169254,0.89379241,0.79908481,0.86299291,0.79354447,0.92002899,0.12006204,0.044977457,0.20295396,0.024893336,0.033367606,0.013824728,0.99366528,0.9372548,0.69925623,0.96681913,0.89379241,0.79908481,0.86299291,0.79354447,0.92002899,0.12006204,0.044977457,0.20295396,0.024893336,0.033367606,0.013824728,0.99366528,0.9372548,0.69925623,0.96681913,0.93568541,0.96311295,0.92680313,0.83049874,0.98932455,0.12006204,0.044977457,0.20295396,0.024893336,0.033367606,0.013824728,0.99366528,0.9372548,0.69925623,0.96681913,0.93568541,0.96311295,0.92680313,0.83049874,0.98932455,0.65580644,0.89768963,0.76744853,0.99985935,0.75592299,0.44094304
