lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4
# Adaptation terminated
# Step size = 0.0353566
# Diagonal elements of inverse mass matrix:
# 0.983862, 0.417282, 0.178341, 2.43058, 2.06966, 0.805014, 0.799318, 1.19856, 0.956372, 0.610648, 1.37033, 1.7134, 0.279184, 0.387874, 0.165669, 0.87342, 0.861061, 0.658504, 0.607742, 0.507003, 0.60963, 0.665232, 0.625592, 0.658185, 0.582952, 0.627412, 0.875177, 0.0391397, 0.0396102, 0.0578695, 0.140995, 0.396419, 0.272679
-435.49773,0.99511797,0.035356646,6,127,0,450.35168,0.082530203,0.11943472,0.51356564,0.28446943,-0.29799343,1.3860467,-0.012244521,1.73101,2.0268674,1.851899,2.7031053,1.1561626,2.9932352,-2.2380347,-3.0493957,-1.6718498,-3.7740708,-2.8451964,-3.3759445,9.6255205,1.4519842,0.78606119,2.9506234,1.0176712,1.7577171,1.7545263,0.57322423,0.59972417,3.4078787,4.7325975,1.6763493,26.086875,4.4112967,3.0899255,-2.494591,-2.1249853,-0.66637743,-1.2571295,0.42604808,0.79996036,0.49693891,0.84954157,0.88358925,0.86434991,0.93720963,0.76063475,0.95226758,0.096386576,0.045243569,0.15817771,0.022443155,0.054930155,0.033055776,0.99991107,0.94469667,0.68434594,0.99082116,0.88358925,0.86434991,0.93720963,0.76063475,0.95226758,0.096386576,0.045243569,0.15817771,0.022443155,0.054930155,0.033055776,0.99991107,0.94469667,0.68434594,0.99082116,0.95454616,0.97365083,0.988543,0.84933398,0.97322012,0.096386576,0.045243569,0.15817771,0.022443155,0.054930155,0.033055776,0.99991107,0.94469667,0.68434594,0.99082116,0.95454616,0.97365083,0.988543,0.84933398,0.97322012,0.76311682,0.84332803,0.50112488,1,0.82722697,0.42897876
-428.96881,0.99892229,0.035356646,6,63,0,450.95966,0.056029048,0.20576452,0.43690387,0.30130256,1.5631732,1.5261971,0.042422817,2.2683521,2.103765,1.3265339,1.4968428,1.6306238,2.0788878,-2.083809,-2.6330427,-1.2521466,-3.9472038,-1.9616382,-4.4527936,3.6395457,1.9547012,0.69951848,0.80563459,0.79469013,0.95842379,1.0738768,0.41446202,1.7052504,3.2013211,5.6296211,2.1212623,21.580107,4.2737151,4.8546809,-2.881885,-1.5810229,-0.82804207,-1.1996403,0.82680821,0.82144923,0.51060411,0.90622184,0.89126858,0.79026672,0.81710312,0.83625508,0.88883418,0.11068049,0.067041889,0.22232878,0.018942856,0.12328986,0.011511919,0.99452852,0.97013935,0.67742022,0.95580688,0.89126858,0.79026672,0.81710312,0.83625508,0.88883418,0.11068049,0.067041889,0.22232878,0.018942856,0.12328986,0.011511919,0.99452852,0.97013935,0.67742022,0.95580688,0.94777001,0.90762356,0.9289532,0.88545013,0.97777666,0.11068049,0.067041889,0.22232878,0.018942856,0.12328986,0.011511919,0.99452852,0.97013935,0.67742022,0.95580688,0.94777001,0.90762356,0.9289532,0.88545013,0.97777666,0.75352694,0.95241931,0.70456167,0.99999998,0.90987232,0.59914102
-431.41102,0.99578298,0.035356646,7,127,0,444.6378,0.066339395,0.050010238,0.47168392,0.41196645,1.2090115,1.7572926,-0.86886116,1.968709,1.7908419,2.2598555,2.1225573,1.8221946,3.9559968,-2.4297683,-2.3626873,-1.3917841,-4.2094646,-3.015901,-2.7781422,7.4824839,2.2964526,1.3873534,0.6526195,1.0600269,1.035149,0.92055852,0.049466593,1.8362574,3.8287447,4.4344726,2.3381017,6.0815269,3.104676,1.7243103,-2.7129714,-2.9955275,-0.75144618,-0.88681337,0.77012399,0.85287026,0.29549133,0.87747238,0.85703046,0.90549727,0.89307638,0.86082925,0.98121986,0.0809307,0.086062585,0.19912309,0.014636897,0.046712666,0.058516822,0.99983202,0.98293889,0.62679514,0.93222169,0.85703046,0.90549727,0.89307638,0.86082925,0.98121986,0.0809307,0.086062585,0.19912309,0.014636897,0.046712666,0.058516822,0.99983202,0.98293889,0.62679514,0.93222169,0.94536357,0.96425704,0.95448439,0.86665037,0.99695818,0.0809307,0.086062585,0.19912309,0.014636897,0.046712666,0.058516822,0.99983202,0.98293889,0.62679514,0.93222169,0.94536357,0.96425704,0.95448439,0.86665037,0.99695818,0.80202141,0.88813046,0.72037402,0.86669672,0.52217917,0.25848995
-435.72036,0.99466992,0.035356646,7,127,0,447.4185,0.090461917,0.044945113,0.58067863,0.28391434,2.731424,1.7625565,-0.65126342,2.5334228,0.053129743,3.60457,1.8083189,0.27927652,1.7292877,-2.1235802,-3.0234114,-2.0199993,-2.7448901,-3.3685855,-4.1041093,1.328487,1.3622787,1.2722225,1.0798411,3.3018369,0.1287235,1.1973187,1.9442061,5.234398,3.3165834,6.0751796,3.6132411,30.620332,14.930653,4.3552149,-2.4028263,-3.1023132,-0.54355781,-1.2590827,0.93885563,0.85352956,0.34270489,0.92645192,0.51327931,0.97352107,0.85915858,0.56936884,0.84932128,0.10682599,0.046379362,0.11711907,0.060375889,0.033291803,0.01623673,0.98304198,0.95790563,0.65043666,0.97374426,0.51327931,0.97352107,0.85915858,0.56936884,0.84932128,0.10682599,0.046379362,0.11711907,0.060375889,0.033291803,0.01623673,0.98304198,0.95790563,0.65043666,0.97374426,0.9662671,0.97664458,0.95282817,0.90233853,0.99905529,0.10682599,0.046379362,0.11711907,0.060375889,0.033291803,0.01623673,0.98304198,0.95790563,0.65043666,0.97374426,0.9662671,0.97664458,0.95282817,0.90233853,0.99905529,0.76727775,0.95485881,0.83107172,1,0.99999048,0.56244859
-426.81705,0.99450284,0.035356646,7,127,0,449.86994,0.031385764,0.040587931,0.57331587,0.35471044,1.4496853,-0.27760582,-1.2022355,2.0890122,1.2159408,2.6398701,2.3280397,0.43044963,2.3828548,-2.6096755,-2.30456,-1.5148025,-3.9411936,-2.5298882,-2.7479312,2.7392752,2.7108821,1.9182533,1.0440675,1.8440996,0.90353404,0.3808139,1.2733225,7.2474109,3.5641055,4.5539456,2.3485001,5.5005273,2.4373204,2.0055967,-3.4614009,-3.2042845,-0.55631846,-1.0364535,0.80995,0.43104084,0.23107777,0.88983062,0.77134841,0.93338389,0.9111728,0.60598103,0.91551052,0.068518313,0.090746008,0.18022815,0.019054873,0.073789288,0.060203596,0.98506442,0.91932985,0.67172951,0.95823681,0.77134841,0.93338389,0.9111728,0.60598103,0.91551052,0.068518313,0.090746008,0.18022815,0.019054873,0.073789288,0.060203596,0.98506442,0.91932985,0.67172951,0.95823681,0.95521402,0.97189784,0.93754706,0.84602676,0.99993429,0.068518313,0.090746008,0.18022815,0.019054873,0.073789288,0.060203596,0.98506442,0.91932985,0.67172951,0.95823681,0.95521402,0.97189784,0.93754706,0.84602676,0.99993429,0.72200522,0.90459753,0.6971362,0.82625772,0.47687455,0.32249386
-424.22641,0.99881152,0.035356646,6,63,0,437.36415,0.056098954,0.031404788,0.47610207,0.43639419,0.54604803,0.56510487,-1.7550475,1.8561419,1.4048749,1.8851127,2.7553627,-0.2827092,1.6321859,-1.8774139,-2.5350522,-1.4751259,-2.7085572,-2.4897519,-3.0667942,4.4968457,4.1045909,2.5010914,0.66452924,1.4286235,0.40892208,0.47455092,2.7673803,4.3720692,3.5244196,4.3579593,2.4111268,10.401162,2.8599204,2.0622473,-2.8806381,-3.4607949,-0.74212302,-0.82920933,0.63321822,0.63763288,0.14741169,0.86484662,0.80295633,0.86819728,0.9402155,0.42978971,0.83646887,0.1326862,0.073437135,0.18616475,0.062470299,0.07657974,0.044497933,0.99358636,0.99071196,0.67831607,0.9255783,0.80295633,0.86819728,0.9402155,0.42978971,0.83646887,0.1326862,0.073437135,0.18616475,0.062470299,0.07657974,0.044497933,0.99358636,0.99071196,0.67831607,0.9255783,0.9444594,0.9083818,0.96194459,0.9230602,0.99753785,0.1326862,0.073437135,0.18616475,0.062470299,0.07657974,0.044497933,0.99358636,0.99071196,0.67831607,0.9255783,0.9444594,0.9083818,0.96194459,0.9230602,0.99753785,0.83848596,0.8609146,0.71829116,0.99954402,0.5914997,0.26804839
-428.40873,0.99881049,0.035356646,6,127,0,435.83749,0.053500562,0.031948742,0.61070049,0.30385021,0.11306499,0.34403186,-0.66636327,2.6523578,0.8398502,2.5838646,1.3968678,-0.033882726,2.0377801,-2.1100418,-2.0051202,-1.1510307,-3.1109366,-1.9937637,-2.0660419,9.0160022,3.3556469,1.3484702,0.58349176,2.3642506,1.2082492,2.2436248,1.7827811,2.1929607,2.7232436,5.0632123,2.2675426,5.3587172,3.3749922,1.0574038,-2.9280631,-3.4436225,-0.49314864,-1.1912204,0.52823617,0.58516958,0.33931164,0.93415617,0.69843366,0.92981589,0.80168638,0.49153013,0.88470703,0.10812464,0.11866638,0.24030088,0.042658379,0.11985926,0.11244144,0.99989155,0.97586541,0.66420878,0.9621613,0.69843366,0.92981589,0.80168638,0.49153013,0.88470703,0.10812464,0.11866638,0.24030088,0.042658379,0.11985926,0.11244144,0.99989155,0.97586541,0.66420878,0.9621613,0.96098831,0.97794931,0.97443149,0.8518138,0.98566681,0.10812464,0.11866638,0.24030088,0.042658379,0.11985926,0.11244144,0.99989155,0.97586541,0.66420878,0.9621613,0.96098831,0.97794931,0.97443149,0.8518138,0.98566681,0.64867082,0.9551306,0.75334114,0.90445893,0.79918823,0.26724645
-431.03546,0.99427249,0.035356646,7,127,0,439.79447,0.021276706,0.085863903,0.56301751,0.32984188,1.7154177,0.14452613,-0.72775528,0.070778869,0.98726435,1.3474472,2.8890457,0.013065087,0.97114354,-2.6573427,-2.9997314,-1.838837,-4.3338784,-2.5683697,-4.0842385,3.7335169,4.0565744,1.4168743,3.1281492,2.512497,0.8224573,0.38246482,1.8610397,5.7102647,4.1338305,6.48047,3.2946954,36.122112,6.9050316,3.4089542,-3.8501424,-2.4549918,-0.57444455,-1.1091419,0.84753767,0.53606877,0.32568751,0.51768733,0.72854724,0.79371197,0.94730226,0.50326623,0.72534737,0.065537885,0.047438008,0.13718889,0.01294676,0.071202042,0.016557198,0.99571753,0.98524198,0.66577092,0.96079392,0.72854724,0.79371197,0.94730226,0.50326623,0.72534737,0.065537885,0.047438008,0.13718889,0.01294676,0.071202042,0.016557198,0.99571753,0.98524198,0.66577092,0.96079392,0.97068098,0.89751419,0.96343842,0.86693253,0.99874756,0.065537885,0.047438008,0.13718889,0.01294676,0.071202042,0.016557198,0.99571753,0.98524198,0.66577092,0.96079392,0.97068098,0.89751419,0.96343842,0.86693253,0.99874756,0.8140415,0.97013473,0.81089841,1,0.98708876,0.3373146
-431.42545,0.9488667,0.035356646,4,25,1,451.53421,0.022330886,0.070307838,0.59532377,0.3120375,2.1058156,0.42587121,-0.96885631,0.11737854,1.1794663,1.5603687,2.7037057,0.017595016,0.92598089,-2.657819,-2.9599893,-1.8691402,-4.1758681,-2.7917273,-4.0159215,4.8682586,4.2104638,1.3516951,2.6679258,3.1190683,0.73059941,0.36985227,1.8780783,5.3799539,4.1203217,6.3160967,3.3275114,34.013757,6.1884184,3.4712807,-3.8017845,-2.654872,-0.51864987,-1.1646319,0.89146714,0.60488732,0.27510852,0.52931099,0.76485184,0.82640625,0.93724495,0.50439864,0.71625919,0.065508724,0.04926651,0.13364124,0.015129435,0.057772859,0.01770714,0.99906504,0.9903999,0.59455761,0.94187651,0.76485184,0.82640625,0.93724495,0.50439864,0.71625919,0.065508724,0.04926651,0.13364124,0.015129435,0.057772859,0.01770714,0.99906504,0.9903999,0.59455761,0.94187651,0.98659371,0.90812625,0.95578876,0.86940105,0.99817789,0.065508724,0.04926651,0.13364124,0.015129435,0.057772859,0.01770714,0.99906504,0.9903999,0.59455761,0.94187651,0.98659371,0.90812625,0.95578876,0.86940105,0.99817789,0.81191516,0.96630426,0.81128342,1,0.96760097,0.36710866
-436.1479,0.99634817,0.035356646,7,127,0,449.60641,0.040201595,0.012486054,0.51539861,0.43191374,-2.2607728,-1.0683622,-0.29326995,1.3704187,1.9415401,1.2332588,2.6280932,-1.5277767,2.1331605,-1.798057,-2.2033944,-1.1214363,-2.9352214,-2.3764469,-2.3012891,6.2568855,5.340444,1.223759,1.5577903,1.3499359,0.97705429,0.68385241,2.9445144,1.2608423,2.1871973,3.7454166,2.6154518,4.6121258,2.1078412,0.8270685,-3.2138486,-4.383143,-0.66281468,-0.83952939,0.094424269,0.25571467,0.42720352,0.7974478,0.87452124,0.77438844,0.93264787,0.17831922,0.89408467,0.14208775,0.099446083,0.24574496,0.050439656,0.08498646,0.091016255,0.981945,0.98623929,0.71717448,0.94922342,0.87452124,0.77438844,0.93264787,0.17831922,0.89408467,0.14208775,0.099446083,0.24574496,0.050439656,0.08498646,0.091016255,0.981945,0.98623929,0.71717448,0.94922342,0.96413523,0.90117182,0.96483635,0.80482648,0.96751658,0.14208775,0.099446083,0.24574496,0.050439656,0.08498646,0.091016255,0.981945,0.98623929,0.71717448,0.94922342,0.96413523,0.90117182,0.96483635,0.80482648,0.96751658,0.59607574,0.8237585,0.81668021,0.8424942,0.43324942,0.18630195
-435.52677,0.99913614,0.035356646,7,127,0,452.02368,0.01924796,0.10138631,0.58775499,0.29161073,2.3220659,1.1267276,0.2720653,0.11339611,0.89570371,-0.22016376,2.694246,-2.3802673,0.86261064,-2.082811,-2.1497991,-1.6784358,-2.8468138,-2.56683,-3.1417583,6.3260174,1.8751415,0.41404698,2.943013,1.9051939,2.2657584,0.25109039,5.1097619,19.986749,3.9193756,5.8951331,2.3052386,14.380754,3.5749301,3.111731,-3.9503502,-2.2888172,-0.5314451,-1.2323355,0.91068811,0.75523448,0.56759986,0.52831869,0.71006581,0.44518032,0.93668626,0.084689846,0.7032058,0.11077876,0.10435,0.1573027,0.05484625,0.071303932,0.041417255,0.99982457,0.95265849,0.66510153,0.95505842,0.71006581,0.44518032,0.93668626,0.084689846,0.7032058,0.11077876,0.10435,0.1573027,0.05484625,0.071303932,0.041417255,0.99982457,0.95265849,0.66510153,0.95505842,0.94272431,0.88550172,0.95004261,0.93874479,1,0.11077876,0.10435,0.1573027,0.05484625,0.071303932,0.041417255,0.99982457,0.95265849,0.66510153,0.95505842,0.94272431,0.88550172,0.95004261,0.93874479,1,0.8625419,0.97691765,0.65176415,0.99999021,0.73264817,0.49249374
-431.6658,0.99819044,0.035356646,7,127,0,450.07057,0.058882284,0.010927371,0.58447282,0.34571753,-0.85529442,-0.012632332,-0.59911067,-0.82049739,0.7146113,0.80853028,2.2812939,-1.5690645,0.93991089,-2.7250878,-2.2380008,-1.6031609,-4.5530894,-2.6205152,-2.7592093,10.788182,2.6069123,1.006998,4.2133415,1.6940466,3.6546066,1.4426966,3.8550659,3.2709566,3.5369948,4.2693869,2.9686819,6.7266686,2.2359148,1.7469924,-2.832215,-4.5164845,-0.537045,-1.0621332,0.29832341,0.49684196,0.35454719,0.30565809,0.67141929,0.69179623,0.90731592,0.1723498,0.71908166,0.061509115,0.096389533,0.1675403,0.010424788,0.067829712,0.059568645,0.99995145,0.93049254,0.60058119,0.96748015,0.67141929,0.69179623,0.90731592,0.1723498,0.71908166,0.061509115,0.096389533,0.1675403,0.010424788,0.067829712,0.059568645,0.99995145,0.93049254,0.60058119,0.96748015,0.91748514,0.98860519,0.97643143,0.90771103,0.98538332,0.061509115,0.096389533,0.1675403,0.010424788,0.067829712,0.059568645,0.99995145,0.93049254,0.60058119,0.96748015,0.91748514,0.98860519,0.97643143,0.90771103,0.98538332,0.69251574,0.88405324,0.79665554,0.8978517,0.40501781,0.26654623
-431.35215,0.98915361,0.035356646,7,127,0,448.0322,0.024637421,0.030298686,0.64498009,0.30008381,1.220373,0.90740108,0.11329282,1.7380761,0.48515941,2.0897799,1.8952355,-1.8293853,2.8850047,-1.9261198,-3.2131196,-1.8841517,-3.091171,-3.1761171,-2.2602412,2.9186206,1.4237376,0.26199472,1.6823209,1.7093195,1.3162293,0.75699993,3.5326656,2.6891934,3.5269645,6.5215475,2.7409564,13.155334,8.4313847,2.1546429,-3.7034888,-3.4966509,-0.43853584,-1.2036935,0.77212918,0.71246805,0.52829295,0.85044254,0.61896545,0.88990586,0.86935133,0.13831151,0.94710017,0.12718068,0.038674984,0.13191272,0.043472915,0.040074436,0.094469737,0.98431118,0.91142331,0.59273601,0.96833595,0.61896545,0.88990586,0.86935133,0.13831151,0.94710017,0.12718068,0.038674984,0.13191272,0.043472915,0.040074436,0.094469737,0.98431118,0.91142331,0.59273601,0.96833595,0.89975262,0.96789181,0.93414864,0.84596267,0.99621983,0.12718068,0.038674984,0.13191272,0.043472915,0.040074436,0.094469737,0.98431118,0.91142331,0.59273601,0.96833595,0.89975262,0.96789181,0.93414864,0.84596267,0.99621983,0.8321364,0.96471681,0.70199263,0.99995742,0.99480716,0.47362495
-432.69849,0.99817438,0.035356646,7,127,0,450.60452,0.02339458,0.057516533,0.50394509,0.4151438,-1.1037294,-0.87992111,-0.53679114,2.6669637,2.8082898,1.1588295,2.4934374,0.82971728,0.22378434,-2.6106124,-2.2186478,-1.3007694,-2.476225,-2.6610845,-4.4986968,7.3322764,5.4925464,1.7534744,1.2168853,0.42970964,2.2793798,1.2270236,0.83666712,4.2093418,3.3130575,4.1760721,2.4855301,23.744197,2.8399928,4.0519557,-3.7552509,-2.8556828,-0.68528797,-0.87913031,0.24904177,0.29319413,0.36893436,0.93504887,0.94312215,0.76111997,0.92368048,0.69629515,0.55571377,0.068458538,0.098088368,0.21403555,0.077541795,0.065309098,0.011001112,0.99803157,0.99017183,0.77147934,0.97984316,0.94312215,0.76111997,0.92368048,0.69629515,0.55571377,0.068458538,0.098088368,0.21403555,0.077541795,0.065309098,0.011001112,0.99803157,0.99017183,0.77147934,0.97984316,0.96223949,0.96887757,0.97635007,0.84109317,0.98826211,0.068458538,0.098088368,0.21403555,0.077541795,0.065309098,0.011001112,0.99803157,0.99017183,0.77147934,0.97984316,0.96223949,0.96887757,0.97635007,0.84109317,0.98826211,0.66872966,0.87625394,0.7658027,1,0.54460814,0.39013587
-432.23251,0.98700875,0.035356646,7,127,0,448.00775,0.097396307,0.051571364,0.51863931,0.33239302,2.3133018,1.23488,0.49457301,2.8582655,1.5683112,1.4262281,2.9846989,-1.1749893,2.3202249,-2.6242742,-2.7326132,-2.2245382,-5.1262398,-3.6686701,-2.4484866,2.7012659,3.8776351,0.51539842,0.99461878,2.5825855,1.3789263,0.53013537,4.0240406,1.1363583,3.2050868,5.7771031,3.239414,8.4245985,4.604056,2.0946962,-2.328967,-2.9647887,-0.65654661,-1.1014372,0.90997272,0.77467155,0.62118312,0.94574437,0.82754272,0.80631292,0.95187807,0.23595433,0.91053826,0.067592421,0.061076136,0.097568487,0.0059037882,0.024875782,0.07954929,0.9934033,0.99401511,0.73301456,0.97922242,0.82754272,0.80631292,0.95187807,0.23595433,0.91053826,0.067592421,0.061076136,0.097568487,0.0059037882,0.024875782,0.07954929,0.9934033,0.99401511,0.73301456,0.97922242,0.98449394,0.94295372,0.97110692,0.94526962,0.96942686,0.067592421,0.061076136,0.097568487,0.0059037882,0.024875782,0.07954929,0.9934033,0.99401511,0.73301456,0.97922242,0.98449394,0.94295372,0.97110692,0.94526962,0.96942686,0.64125437,0.95454404,0.73397327,0.96437246,0.71816668,0.41246356
-428.76256,0.99448153,0.035356646,7,127,0,449.02655,0.047501329,0.012758343,0.59002741,0.34971291,2.1435208,1.6657097,-0.15914298,1.845914,2.4122781,2.2770065,2.353578,-0.33146237,1.5071185,-1.9448813,-3.2252957,-1.5979242,-3.1035102,-3.9413379,-3.9166151,3.7896735,1.4160713,0.82345308,0.32280654,0.69357381,0.42901799,0.39903896,2.9556509,8.8844525,3.3725634,5.5955211,2.6993693,9.5253227,5.6977909,2.6119534,-3.0469976,-4.3615698,-0.52758628,-1.0506427,0.89506177,0.84100298,0.46029801,0.86364665,0.91775879,0.90695474,0.91321821,0.41788485,0.81863378,0.12511257,0.038224821,0.16827193,0.042962693,0.019052177,0.019519763,0.997357,0.95613494,0.66022793,0.89740523,0.91775879,0.90695474,0.91321821,0.41788485,0.81863378,0.12511257,0.038224821,0.16827193,0.042962693,0.019052177,0.019519763,0.997357,0.95613494,0.66022793,0.89740523,0.95713349,0.9373812,0.94006098,0.93240218,0.99996931,0.12511257,0.038224821,0.16827193,0.042962693,0.019052177,0.019519763,0.997357,0.95613494,0.66022793,0.89740523,0.95713349,0.9373812,0.94006098,0.93240218,0.99996931,0.80653991,0.91452849,0.75053076,0.99837693,0.85276487,0.2133815
-427.67535,0.99589914,0.035356646,6,63,0,440.78365,0.04090786,0.026543835,0.57648137,0.35606694,0.053321829,0.93727057,-0.6386657,2.6354443,1.9622938,2.4948698,2.5421528,0.11911112,2.1018448,-2.4324021,-2.9652608,-1.5254923,-4.3358504,-3.5538466,-4.5555811,4.579795,1.9930166,1.3709705,0.59748161,0.68316003,0.28773719,0.22517059,2.5883646,4.7904008,3.1575571,5.6078393,3.0540689,7.873979,5.4856123,3.4720708,-3.196433,-3.6289578,-0.55081226,-1.0326365,0.5133273,0.71854799,0.34554822,0.93310817,0.87678098,0.92378139,0.92704456,0.52974263,0.89108236,0.080735013,0.049020181,0.17865418,0.012921584,0.027818356,0.010399114,0.99036925,0.94932349,0.67531083,0.96205471,0.87678098,0.92378139,0.92704456,0.52974263,0.89108236,0.080735013,0.049020181,0.17865418,0.012921584,0.027818356,0.010399114,0.99036925,0.94932349,0.67531083,0.96205471,0.93373024,0.94172867,0.94088428,0.93746633,0.9989854,0.080735013,0.049020181,0.17865418,0.012921584,0.027818356,0.010399114,0.99036925,0.94932349,0.67531083,0.96205471,0.93373024,0.94172867,0.94088428,0.93746633,0.9989854,0.67374117,0.9335521,0.82179797,0.97175339,0.87344473,0.25284229
-433.10863,0.99590422,0.035356646,7,127,0,446.92245,0.047868508,0.070642882,0.62199094,0.25949767,0.64593555,-1.8047924,-1.0055337,1.5524444,1.4976886,0.26155583,3.3955382,-0.63130536,0.67716973,-2.5102277,-3.03912,-1.3520809,-2.4064711,-2.4832287,-2.1688135,4.0875523,6.067718,2.0865959,0.50891363,0.71519238,1.9749025,0.14858702,2.437112,2.8743716,3.7658873,5.9740425,2.236241,7.5540393,3.9063219,1.0662032,-3.0392974,-2.6501179,-0.47482976,-1.3490075,0.65609397,0.14126869,0.26785482,0.8252665,0.81722948,0.56501871,0.9675648,0.34721461,0.66310672,0.075144286,0.045689526,0.20553038,0.08268057,0.077042307,0.10258621,0.99128095,0.98611448,0.74669493,0.88709027,0.81722948,0.56501871,0.9675648,0.34721461,0.66310672,0.075144286,0.045689526,0.20553038,0.08268057,0.077042307,0.10258621,0.99128095,0.98611448,0.74669493,0.88709027,0.90140027,0.90347604,0.97191752,0.8588543,0.97211923,0.075144286,0.045689526,0.20553038,0.08268057,0.077042307,0.10258621,0.99128095,0.98611448,0.74669493,0.88709027,0.90140027,0.90347604,0.97191752,0.8588543,0.97211923,0.77827803,0.94954603,0.70768356,0.99422008,0.80582288,0.24925112
-428.91924,0.9951633,0.035356646,7,127,0,451.92822,0.044660024,0.10719506,0.56236463,0.28578029,1.3032046,-2.3042521,-0.9174148,1.5428798,1.4842179,0.82936396,3.1900601,-0.098231436,1.2461592,-2.3662255,-2.8237962,-1.2479773,-2.3349278,-3.0440512,-2.9760959,4.0106331,5.7549495,1.1913273,0.46054037,1.5030142,2.1734322,0.2468529,2.2405733,5.0975279,3.6464469,6.244211,2.0280136,6.3521177,4.0661537,1.3455118,-3.1086765,-2.2331052,-0.57560483,-1.252532,0.78637382,0.090771414,0.28548494,0.82388297,0.81520883,0.69622043,0.9604585,0.47546187,0.77663429,0.085784694,0.05605174,0.22305048,0.088271269,0.045474994,0.04851754,0.99510112,0.96925193,0.56805318,0.8811557,0.81520883,0.69622043,0.9604585,0.47546187,0.77663429,0.085784694,0.05605174,0.22305048,0.088271269,0.045474994,0.04851754,0.99510112,0.96925193,0.56805318,0.8811557,0.95199397,0.95270029,0.96883845,0.89495098,0.99824528,0.085784694,0.05605174,0.22305048,0.088271269,0.045474994,0.04851754,0.99510112,0.96925193,0.56805318,0.8811557,0.95199397,0.95270029,0.96883845,0.89495098,0.99824528,0.78248745,0.96833649,0.68568794,0.98231491,0.73538192,0.16375036
-428.18475,0.9990818,0.035356646,7,127,0,444.6262,0.069476353,0.055466208,0.50620124,0.3688562,-0.34970935,-3.3618169,0.10560471,2.2818763,1.7613015,2.7128387,2.9981993,-0.68248876,1.6255928,-2.4295262,-2.5599833,-1.5116383,-4.1581476,-2.6931369,-3.1720442,5.7825119,6.8416742,0.5574176,1.6257521,1.382281,0.76002772,0.19829505,2.8253867,3.1172733,3.723129,7.9416698,2.7273199,10.40902,3.9819901,3.2438274,-2.6667688,-2.8919813,-0.68082097,-0.99734842,0.41345291,0.033510328,0.52637667,0.90736488,0.85337259,0.93777999,0.95249271,0.33570606,0.835565,0.080948706,0.071758654,0.18069613,0.01539576,0.063379551,0.040231409,0.99564819,0.97010918,0.65993898,0.9803075,0.85337259,0.93777999,0.95249271,0.33570606,0.835565,0.080948706,0.071758654,0.18069613,0.01539576,0.063379551,0.040231409,0.99564819,0.97010918,0.65993898,0.9803075,0.95865511,0.9699058,0.96070214,0.89500325,0.99136164,0.080948706,0.071758654,0.18069613,0.01539576,0.063379551,0.040231409,0.99564819,0.97010918,0.65993898,0.9803075,0.95865511,0.9699058,0.96070214,0.89500325,0.99136164,0.78475636,0.99542101,0.77130271,0.99807494,0.78395302,0.5179381
