lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8
# Adaptation terminated
# Step size = 0.0705776
# Diagonal elements of inverse mass matrix:
# 1.29723, 1.59629, 1.10574, 1.02817, 0.864498, 1.27678, 1.23234, 1.0102, 0.887625, 0.656884, 0.621106, 0.405619, 0.491958, 0.459364, 0.615305, 0.841191, 0.269243, 0.427175, 0.169476, 0.870678, 0.901051, 0.718373, 0.973991, 0.950924, 0.771161, 0.908257, 0.909733, 0.974609, 0.934817, 0.901187, 0.945674, 0.0387114, 0.0426026, 0.0610724, 0.136135, 0.390497, 0.28626
-442.26317,0.97753551,0.070577576,6,63,0,454.75923,0.079341227,0.079984048,0.026761402,0.016393776,0.37494544,0.28134527,0.04993809,0.091290747,3.9112557,1.7692882,-0.95196069,1.4667803,2.6035539,1.772016,2.5094932,0.81511579,3.9060964,-3.1898973,-2.4864716,-1.8684151,-2.3907418,-3.400319,-2.3429827,1.8189794,6.1625296,1.9478141,3.7624775,1.3170876,2.8383553,1.2151688,5.0424146,2.415447,3.8966765,4.6925715,3.0068469,8.3200592,2.9244116,0.8872717,-2.5339974,-2.5259281,-3.6207946,-4.1108535,-0.98097477,-1.2681726,-2.9969712,-2.3937058,0.9803774,0.85436912,0.27849068,0.81256752,0.93108995,0.8547082,0.92480465,0.69319858,0.9802779,0.039547682,0.076812029,0.13372522,0.083881408,0.032285497,0.087625164,0.99676419,0.999641,0.73024253,0.99467105,0.93108995,0.8547082,0.92480465,0.69319858,0.9802779,0.039547682,0.076812029,0.13372522,0.083881408,0.032285497,0.087625164,0.9803774,0.85436912,0.27849068,0.81256752,0.98055715,0.99014987,0.97644688,0.99714985,0.99820606,0.039547682,0.076812029,0.13372522,0.083881408,0.032285497,0.087625164,0.9803774,0.85436912,0.27849068,0.81256752,0.93108995,0.8547082,0.92480465,0.69319858,0.9802779,0.66968911,0.90079595,0.7573916,0.99734676,0.383219,0.18912419,0.99676419,0.999641,0.73024253,0.99467105,0.98055715,0.99014987,0.97644688,0.99714985,0.99820606,0.039547682,0.076812029,0.13372522,0.083881408,0.032285497,0.087625164,0.99676419,0.999641,0.73024253,0.99467105,0.93108995,0.8547082,0.92480465,0.69319858,0.9802779,0.66968911,0.90079595,0.7573916,0.99734676,0.383219,0.18912419,0.9803774,0.85436912,0.27849068,0.81256752,0.98055715,0.99014987,0.97644688,0.99714985,0.99820606,0.66968911,0.90079595,0.7573916,0.99734676,0.383219,0.18912419,0.99676419,0.999641,0.73024253,0.99467105,0.98055715,0.99014987,0.97644688,0.99714985,0.99820606,0.66968911,0.90079595,0.7573916,0.99734676,0.383219,0.18912419
-441.38048,0.9340837,0.070577576,5,31,0,460.76005,0.10168549,0.079488841,0.037519608,0.015344652,0.33233194,0.21643738,0.10581318,0.11137891,3.5701213,1.3804559,-0.93844213,1.8438566,2.5524118,1.5601566,2.7972803,0.8405247,4.3016847,-2.8196378,-2.3649707,-1.919472,-2.8346982,-3.2030496,-2.2843452,1.9873427,5.185299,2.2628888,5.9765181,1.5506451,2.3515263,1.772609,5.5959234,3.2840179,4.0669329,5.4044944,3.3844439,7.1688007,2.5660875,0.97908728,-2.2858706,-2.5321386,-3.2828916,-4.1769883,-1.101621,-1.530454,-2.2460802,-2.1948173,0.97261842,0.7990642,0.28121513,0.86340418,0.92773537,0.82637583,0.94252868,0.69857571,0.98663531,0.056272168,0.085883157,0.12792046,0.055477699,0.039051124,0.092427807,0.99615628,0.99859422,0.78992057,0.99959869,0.92773537,0.82637583,0.94252868,0.69857571,0.98663531,0.056272168,0.085883157,0.12792046,0.055477699,0.039051124,0.092427807,0.97261842,0.7990642,0.28121513,0.86340418,0.98374645,0.98038562,0.9897471,0.99840048,0.9994926,0.056272168,0.085883157,0.12792046,0.055477699,0.039051124,0.092427807,0.97261842,0.7990642,0.28121513,0.86340418,0.92773537,0.82637583,0.94252868,0.69857571,0.98663531,0.77683129,0.95432808,0.81229195,0.9870561,0.34593358,0.21328144,0.99615628,0.99859422,0.78992057,0.99959869,0.98374645,0.98038562,0.9897471,0.99840048,0.9994926,0.056272168,0.085883157,0.12792046,0.055477699,0.039051124,0.092427807,0.99615628,0.99859422,0.78992057,0.99959869,0.92773537,0.82637583,0.94252868,0.69857571,0.98663531,0.77683129,0.95432808,0.81229195,0.9870561,0.34593358,0.21328144,0.97261842,0.7990642,0.28121513,0.86340418,0.98374645,0.98038562,0.9897471,0.99840048,0.9994926,0.77683129,0.95432808,0.81229195,0.9870561,0.34593358,0.21328144,0.99615628,0.99859422,0.78992057,0.99959869,0.98374645,0.98038562,0.9897471,0.99840048,0.9994926,0.77683129,0.95432808,0.81229195,0.9870561,0.34593358,0.21328144
-439.98372,0.94982899,0.070577576,6,63,0,459.16136,0.0030850904,0.062605606,0.30792598,0.069899012,0.28240819,0.029439852,0.058687222,0.18594905,3.4953782,2.2552954,-0.93907126,2.0904714,2.2717488,1.7444981,1.9283576,1.5494972,3.1903471,-1.9509814,-2.5330808,-1.289601,-3.8107083,-1.8388081,-3.9595326,1.9093848,1.3077924,4.0398039,0.84810764,1.3650411,0.87096543,2.3001054,0.4914465,4.6626336,3.439481,5.7117576,2.0877661,8.5394776,2.5207799,3.5277261,-5.7811743,-2.7709004,-1.1778958,-2.6607038,-1.2644018,-3.525406,-2.8355333,-1.6822826,0.97055598,0.90510633,0.28108798,0.88997359,0.9065101,0.85125751,0.87306752,0.82484109,0.9604694,0.12444639,0.073571385,0.21592035,0.021653256,0.13719231,0.018715091,0.995525,0.97243048,0.95692296,0.94972092,0.9065101,0.85125751,0.87306752,0.82484109,0.9604694,0.12444639,0.073571385,0.21592035,0.021653256,0.13719231,0.018715091,0.97055598,0.90510633,0.28108798,0.88997359,0.97433907,0.93185018,0.9856346,0.88502932,0.99961156,0.12444639,0.073571385,0.21592035,0.021653256,0.13719231,0.018715091,0.97055598,0.90510633,0.28108798,0.88997359,0.9065101,0.85125751,0.87306752,0.82484109,0.9604694,0.81585296,0.96002391,0.68958185,0.99124007,0.66417863,0.39369503,0.995525,0.97243048,0.95692296,0.94972092,0.97433907,0.93185018,0.9856346,0.88502932,0.99961156,0.12444639,0.073571385,0.21592035,0.021653256,0.13719231,0.018715091,0.995525,0.97243048,0.95692296,0.94972092,0.9065101,0.85125751,0.87306752,0.82484109,0.9604694,0.81585296,0.96002391,0.68958185,0.99124007,0.66417863,0.39369503,0.97055598,0.90510633,0.28108798,0.88997359,0.97433907,0.93185018,0.9856346,0.88502932,0.99961156,0.81585296,0.96002391,0.68958185,0.99124007,0.66417863,0.39369503,0.995525,0.97243048,0.95692296,0.94972092,0.97433907,0.93185018,0.9856346,0.88502932,0.99961156,0.81585296,0.96002391,0.68958185,0.99124007,0.66417863,0.39369503
-439.48573,0.99935509,0.070577576,6,63,0,453.31847,0.0070392343,0.073740387,0.11464681,0.049490153,0.38845959,0.064770268,0.12230923,0.17954433,2.8567586,2.4038618,-1.3802582,1.7653921,1.0758242,0.92535414,1.9947756,0.94973479,3.2550408,-2.8794417,-2.8171422,-1.8282086,-3.1646879,-2.8407966,-3.495461,3.9415156,1.9894119,3.2200504,3.7511578,1.0495288,11.722599,1.3721539,1.0192723,4.3896847,3.9477993,5.0335907,2.7886483,8.7009922,3.1048401,2.6353383,-4.9562559,-2.6072046,-2.1658991,-3.0059815,-0.94556612,-2.7369086,-2.1012028,-1.7173332,0.945667,0.91712131,0.20096753,0.85388369,0.74570293,0.71613179,0.88024745,0.72106184,0.96285382,0.053179238,0.056404844,0.13845182,0.040516419,0.05515901,0.029441655,0.99888554,0.98779071,0.86292412,0.9959964,0.74570293,0.71613179,0.88024745,0.72106184,0.96285382,0.053179238,0.056404844,0.13845182,0.040516419,0.05515901,0.029441655,0.945667,0.91712131,0.20096753,0.85388369,0.89334305,0.99999679,0.96665486,0.87750442,0.99952167,0.053179238,0.056404844,0.13845182,0.040516419,0.05515901,0.029441655,0.945667,0.91712131,0.20096753,0.85388369,0.74570293,0.71613179,0.88024745,0.72106184,0.96285382,0.74428443,0.9017169,0.72320984,0.99607441,0.56563003,0.29731371,0.99888554,0.98779071,0.86292412,0.9959964,0.89334305,0.99999679,0.96665486,0.87750442,0.99952167,0.053179238,0.056404844,0.13845182,0.040516419,0.05515901,0.029441655,0.99888554,0.98779071,0.86292412,0.9959964,0.74570293,0.71613179,0.88024745,0.72106184,0.96285382,0.74428443,0.9017169,0.72320984,0.99607441,0.56563003,0.29731371,0.945667,0.91712131,0.20096753,0.85388369,0.89334305,0.99999679,0.96665486,0.87750442,0.99952167,0.74428443,0.9017169,0.72320984,0.99607441,0.56563003,0.29731371,0.99888554,0.98779071,0.86292412,0.9959964,0.89334305,0.99999679,0.96665486,0.87750442,0.99952167,0.74428443,0.9017169,0.72320984,0.99607441,0.56563003,0.29731371
-445.32785,0.95337915,0.070577576,6,63,0,460.1755,0.0037772205,0.10905811,0.23140107,0.052077483,0.27204122,0.045447967,0.047953241,0.23824368,4.2123087,2.041743,-3.023274,1.5210714,2.0239951,2.1427368,1.9722807,1.037202,1.8134863,-2.8898712,-1.7874298,-1.1803543,-5.2897155,-2.4732672,-3.1861006,0.72851489,0.95836248,4.9123733,1.1907499,2.052671,0.62598881,1.2856481,0.73785007,3.7527181,4.3949357,4.5023122,1.9304809,10.272343,3.6737835,2.953859,-5.5787669,-2.2158744,-1.4636028,-2.9550226,-1.3018017,-3.0911872,-3.0375289,-1.4344613,0.98540407,0.88511064,0.046385439,0.8206962,0.88329348,0.8949881,0.87785588,0.73830977,0.8597827,0.052656543,0.14338813,0.2349885,0.0050178884,0.077753626,0.039692144,0.99290203,0.95257889,0.8686528,0.9377206,0.88329348,0.8949881,0.87785588,0.73830977,0.8597827,0.052656543,0.14338813,0.2349885,0.0050178884,0.077753626,0.039692144,0.98540407,0.88511064,0.046385439,0.8206962,0.98331905,0.94096223,0.96295698,0.85508482,0.9961896,0.052656543,0.14338813,0.2349885,0.0050178884,0.077753626,0.039692144,0.98540407,0.88511064,0.046385439,0.8206962,0.88329348,0.8949881,0.87785588,0.73830977,0.8597827,0.81832861,0.93789913,0.67920628,0.99319066,0.76861661,0.44219916,0.99290203,0.95257889,0.8686528,0.9377206,0.98331905,0.94096223,0.96295698,0.85508482,0.9961896,0.052656543,0.14338813,0.2349885,0.0050178884,0.077753626,0.039692144,0.99290203,0.95257889,0.8686528,0.9377206,0.88329348,0.8949881,0.87785588,0.73830977,0.8597827,0.81832861,0.93789913,0.67920628,0.99319066,0.76861661,0.44219916,0.98540407,0.88511064,0.046385439,0.8206962,0.98331905,0.94096223,0.96295698,0.85508482,0.9961896,0.81832861,0.93789913,0.67920628,0.99319066,0.76861661,0.44219916,0.99290203,0.95257889,0.8686528,0.9377206,0.98331905,0.94096223,0.96295698,0.85508482,0.9961896,0.81832861,0.93789913,0.67920628,0.99319066,0.76861661,0.44219916
-448.78855,0.88548439,0.070577576,6,63,0,471.06773,0.22481039,0.075619405,0.13297144,0.092501827,0.21461359,0.18977244,0.047650742,0.022060164,2.2805724,1.7478763,-0.078741151,2.52131,2.5836061,1.588725,2.4403691,1.3190468,4.577408,-2.2599494,-3.7138265,-1.5892665,-3.4040536,-4.0199896,-2.5822398,3.6618561,2.141574,3.7521058,1.9173589,0.13479944,0.93769233,0.35055268,1.0284077,0.51456667,3.6835239,7.2962714,3.1309027,24.042817,4.8036083,2.1407142,-1.492498,-2.5820423,-2.0176209,-2.3805269,-1.5389161,-1.6619296,-3.0438571,-3.8139818,0.90725522,0.85168474,0.48032488,0.92562229,0.92979901,0.83043664,0.9198543,0.78902307,0.98982312,0.094494699,0.023803611,0.16948712,0.032169019,0.017636521,0.070290222,0.99738123,0.97995349,0.97523784,0.98832624,0.92979901,0.83043664,0.9198543,0.78902307,0.98982312,0.094494699,0.023803611,0.16948712,0.032169019,0.017636521,0.070290222,0.90725522,0.85168474,0.48032488,0.92562229,0.93810401,0.92597315,0.94218328,0.91273168,0.99389167,0.094494699,0.023803611,0.16948712,0.032169019,0.017636521,0.070290222,0.90725522,0.85168474,0.48032488,0.92562229,0.92979901,0.83043664,0.9198543,0.78902307,0.98982312,0.80589818,0.97294471,0.82370246,1,0.68645952,0.39137751,0.99738123,0.97995349,0.97523784,0.98832624,0.93810401,0.92597315,0.94218328,0.91273168,0.99389167,0.094494699,0.023803611,0.16948712,0.032169019,0.017636521,0.070290222,0.99738123,0.97995349,0.97523784,0.98832624,0.92979901,0.83043664,0.9198543,0.78902307,0.98982312,0.80589818,0.97294471,0.82370246,1,0.68645952,0.39137751,0.90725522,0.85168474,0.48032488,0.92562229,0.93810401,0.92597315,0.94218328,0.91273168,0.99389167,0.80589818,0.97294471,0.82370246,1,0.68645952,0.39137751,0.99738123,0.97995349,0.97523784,0.98832624,0.93810401,0.92597315,0.94218328,0.91273168,0.99389167,0.80589818,0.97294471,0.82370246,1,0.68645952,0.39137751
-448.25325,0.998215,0.070577576,6,63,0,467.50009,0.13568752,0.13929585,0.26076411,0.15281668,0.1296844,0.098168583,0.071191946,0.012390902,3.3096118,1.8852508,0.11209049,2.3525742,2.2561482,2.1716703,2.4381736,1.0892225,5.0446537,-2.1545775,-4.5708516,-1.9086807,-4.6907529,-3.7549961,-2.9712247,2.107685,1.1231107,3.1042192,1.1770767,0.17342751,1.2543036,0.46425495,1.2832632,0.29011919,3.5302254,7.5075564,2.7941028,27.508898,5.8940327,2.1955407,-1.9974007,-1.9711552,-1.3441391,-1.8785162,-2.0426515,-2.321069,-2.6423756,-4.3907928,0.96475708,0.86821308,0.52799332,0.91313862,0.90517955,0.89767649,0.9196923,0.74823528,0.99359756,0.10390425,0.010243135,0.12912915,0.0090962701,0.022865477,0.048742906,0.99558049,0.95295045,0.96144345,0.97151975,0.90517955,0.89767649,0.9196923,0.74823528,0.99359756,0.10390425,0.010243135,0.12912915,0.0090962701,0.022865477,0.048742906,0.96475708,0.86821308,0.52799332,0.91313862,0.91905498,0.96850649,0.94796636,0.914705,0.99520213,0.10390425,0.010243135,0.12912915,0.0090962701,0.022865477,0.048742906,0.96475708,0.86821308,0.52799332,0.91313862,0.90517955,0.89767649,0.9196923,0.74823528,0.99359756,0.79829114,0.94963134,0.70794456,1,0.89463984,0.31525083,0.99558049,0.95295045,0.96144345,0.97151975,0.91905498,0.96850649,0.94796636,0.914705,0.99520213,0.10390425,0.010243135,0.12912915,0.0090962701,0.022865477,0.048742906,0.99558049,0.95295045,0.96144345,0.97151975,0.90517955,0.89767649,0.9196923,0.74823528,0.99359756,0.79829114,0.94963134,0.70794456,1,0.89463984,0.31525083,0.96475708,0.86821308,0.52799332,0.91313862,0.91905498,0.96850649,0.94796636,0.914705,0.99520213,0.79829114,0.94963134,0.70794456,1,0.89463984,0.31525083,0.99558049,0.95295045,0.96144345,0.97151975,0.91905498,0.96850649,0.94796636,0.914705,0.99520213,0.79829114,0.94963134,0.70794456,1,0.89463984,0.31525083
-447.05662,0.99278852,0.070577576,5,63,0,466.05976,0.018947699,0.011106434,0.1735401,0.016445775,0.36054109,0.081323025,0.12829494,0.20980093,2.5720112,3.307584,-1.4245241,2.2727126,2.8249997,1.4602275,2.8621554,1.1286466,5.1409782,-2.5976769,-2.4302841,-0.95229565,-3.6251631,-2.2494197,-4.7365447,3.4965749,0.91147661,3.4946377,1.8240771,0.4036191,3.4601849,1.0408461,1.2148634,0.75198627,3.55612,5.2130603,2.0585526,20.3389,1.892539,4.0181813,-3.9660728,-4.5002307,-1.7513466,-4.1076867,-1.0201493,-2.5093261,-2.0534234,-1.5615962,0.9290384,0.96468807,0.19395332,0.90659175,0.9440119,0.81156747,0.94594362,0.75558904,0.99418208,0.069288079,0.080892345,0.27842338,0.025953235,0.095399529,0.0086926683,0.9976909,0.98550086,0.88796426,0.98364594,0.9440119,0.81156747,0.94594362,0.75558904,0.99418208,0.069288079,0.080892345,0.27842338,0.025953235,0.095399529,0.0086926683,0.9290384,0.96468807,0.19395332,0.90659175,0.96189716,0.99275673,0.98021798,0.91241698,0.9972488,0.069288079,0.080892345,0.27842338,0.025953235,0.095399529,0.0086926683,0.9290384,0.96468807,0.19395332,0.90659175,0.9440119,0.81156747,0.94594362,0.75558904,0.99418208,0.72280997,0.94173796,0.75143064,0.99999994,0.41171486,0.32775349,0.9976909,0.98550086,0.88796426,0.98364594,0.96189716,0.99275673,0.98021798,0.91241698,0.9972488,0.069288079,0.080892345,0.27842338,0.025953235,0.095399529,0.0086926683,0.9976909,0.98550086,0.88796426,0.98364594,0.9440119,0.81156747,0.94594362,0.75558904,0.99418208,0.72280997,0.94173796,0.75143064,0.99999994,0.41171486,0.32775349,0.9290384,0.96468807,0.19395332,0.90659175,0.96189716,0.99275673,0.98021798,0.91241698,0.9972488,0.72280997,0.94173796,0.75143064,0.99999994,0.41171486,0.32775349,0.9976909,0.98550086,0.88796426,0.98364594,0.96189716,0.99275673,0.98021798,0.91241698,0.9972488,0.72280997,0.94173796,0.75143064,0.99999994,0.41171486,0.32775349
-452.54617,0.96497825,0.070577576,5,63,0,468.1048,0.0030937802,0.0088151977,0.33940009,0.013248142,0.29115151,0.05750638,0.20873481,0.07805009,3.746748,2.3388465,-0.18778051,2.4424571,2.3566202,1.2586102,1.424244,0.56068388,4.3577662,-2.2283064,-2.8766868,-0.99071667,-5.1595248,-2.2352232,-4.9562893,2.535899,0.53018893,5.7512104,4.6498385,0.24010064,2.1474288,0.95032908,1.2403977,4.0351616,3.3420093,4.9575231,1.7454641,21.494881,3.6499548,5.4224963,-5.7783616,-4.731278,-1.0805757,-4.3238979,-1.2339115,-2.8558594,-1.5666907,-2.5504045,0.97694951,0.91204359,0.45319233,0.9200081,0.913459,0.77878677,0.80600288,0.63661076,0.98735498,0.097237212,0.053318123,0.27077055,0.005711619,0.096631726,0.0069897977,0.99813504,0.94629435,0.99617906,0.9991692,0.913459,0.77878677,0.80600288,0.63661076,0.98735498,0.097237212,0.053318123,0.27077055,0.005711619,0.096631726,0.0069897977,0.97694951,0.91204359,0.45319233,0.9200081,0.93065024,0.96789274,0.91486771,0.85828055,0.99977359,0.097237212,0.053318123,0.27077055,0.005711619,0.096631726,0.0069897977,0.97694951,0.91204359,0.45319233,0.9200081,0.913459,0.77878677,0.80600288,0.63661076,0.98735498,0.75281881,0.88902656,0.68021227,0.99999992,0.80451116,0.61448561,0.99813504,0.94629435,0.99617906,0.9991692,0.93065024,0.96789274,0.91486771,0.85828055,0.99977359,0.097237212,0.053318123,0.27077055,0.005711619,0.096631726,0.0069897977,0.99813504,0.94629435,0.99617906,0.9991692,0.913459,0.77878677,0.80600288,0.63661076,0.98735498,0.75281881,0.88902656,0.68021227,0.99999992,0.80451116,0.61448561,0.97694951,0.91204359,0.45319233,0.9200081,0.93065024,0.96789274,0.91486771,0.85828055,0.99977359,0.75281881,0.88902656,0.68021227,0.99999992,0.80451116,0.61448561,0.99813504,0.94629435,0.99617906,0.9991692,0.93065024,0.96789274,0.91486771,0.85828055,0.99977359,0.75281881,0.88902656,0.68021227,0.99999992,0.80451116,0.61448561
-456.53282,0.9906461,0.070577576,6,63,0,474.62264,0.18621656,0.26813674,0.062827978,0.15259225,0.15583649,0.052684363,0.033093339,0.088612275,2.9714137,2.2895265,0.60697571,1.9035301,1.7609509,2.5426757,3.6574892,1.5478446,2.1753035,-2.4877672,-1.9726042,-1.7760058,-2.7309598,-4.6032356,-3.7101634,0.82011634,11.961152,1.3016595,0.91567647,9.6089449,5.8627447,1.4327171,2.2840118,1.2948339,3.0488304,5.421958,3.7596321,8.4188446,8.2631326,4.0033407,-1.680845,-1.3162582,-2.7673548,-1.879986,-1.858948,-2.9434366,-3.4084232,-2.4234849,0.95126585,0.90800591,0.64725061,0.87029054,0.85332872,0.92707992,0.97485156,0.8246022,0.89800973,0.076720205,0.12210945,0.14479704,0.06117102,0.009919973,0.023888879,0.97793671,0.99999935,0.87086574,0.94370493,0.85332872,0.92707992,0.97485156,0.8246022,0.89800973,0.076720205,0.12210945,0.14479704,0.06117102,0.009919973,0.023888879,0.95126585,0.90800591,0.64725061,0.87029054,0.99998846,0.9997764,0.99388092,0.97879025,0.96982604,0.076720205,0.12210945,0.14479704,0.06117102,0.009919973,0.023888879,0.95126585,0.90800591,0.64725061,0.87029054,0.85332872,0.92707992,0.97485156,0.8246022,0.89800973,0.63669851,0.96921186,0.8790672,0.99662468,0.97491052,0.5727738,0.97793671,0.99999935,0.87086574,0.94370493,0.99998846,0.9997764,0.99388092,0.97879025,0.96982604,0.076720205,0.12210945,0.14479704,0.06117102,0.009919973,0.023888879,0.97793671,0.99999935,0.87086574,0.94370493,0.85332872,0.92707992,0.97485156,0.8246022,0.89800973,0.63669851,0.96921186,0.8790672,0.99662468,0.97491052,0.5727738,0.95126585,0.90800591,0.64725061,0.87029054,0.99998846,0.9997764,0.99388092,0.97879025,0.96982604,0.63669851,0.96921186,0.8790672,0.99662468,0.97491052,0.5727738,0.97793671,0.99999935,0.87086574,0.94370493,0.99998846,0.9997764,0.99388092,0.97879025,0.96982604,0.63669851,0.96921186,0.8790672,0.99662468,0.97491052,0.5727738
-454.62878,0.96970518,0.070577576,6,63,0,478.73182,0.1281846,0.0052713532,0.16038952,0.0337331,0.29221016,0.12761337,0.22797766,0.02462024,4.4874197,1.4554987,-1.0615785,2.6125833,2.0977848,2.3005288,2.2711434,1.8808567,4.4815209,-1.736143,-3.3805646,-1.544569,-3.5969341,-3.3197395,-2.1696856,1.0802366,0.95597477,4.4993999,0.83263813,0.4118165,0.15629519,0.15466581,0.21788946,1.4267629,2.4858298,5.3610452,2.603162,7.1523498,3.9949787,1.1081819,-2.0542838,-5.2454682,-1.83015,-3.3892757,-1.230282,-2.0587501,-1.4785076,-3.7041864,0.98887551,0.81084325,0.25700792,0.93166704,0.89068769,0.90892083,0.90645878,0.86770949,0.98881043,0.14980351,0.03290842,0.17587205,0.026676485,0.034900183,0.10250595,0.99619511,0.91769804,0.96886586,0.96908831,0.89068769,0.90892083,0.90645878,0.86770949,0.98881043,0.14980351,0.03290842,0.17587205,0.026676485,0.034900183,0.10250595,0.98887551,0.81084325,0.25700792,0.93166704,0.92481217,0.92105905,0.91877433,0.89078125,0.99729052,0.14980351,0.03290842,0.17587205,0.026676485,0.034900183,0.10250595,0.98887551,0.81084325,0.25700792,0.93166704,0.89068769,0.90892083,0.90645878,0.86770949,0.98881043,0.67911045,0.87873238,0.74242157,0.97222405,0.66267532,0.25702221,0.99619511,0.91769804,0.96886586,0.96908831,0.92481217,0.92105905,0.91877433,0.89078125,0.99729052,0.14980351,0.03290842,0.17587205,0.026676485,0.034900183,0.10250595,0.99619511,0.91769804,0.96886586,0.96908831,0.89068769,0.90892083,0.90645878,0.86770949,0.98881043,0.67911045,0.87873238,0.74242157,0.97222405,0.66267532,0.25702221,0.98887551,0.81084325,0.25700792,0.93166704,0.92481217,0.92105905,0.91877433,0.89078125,0.99729052,0.67911045,0.87873238,0.74242157,0.97222405,0.66267532,0.25702221,0.99619511,0.91769804,0.96886586,0.96908831,0.92481217,0.92105905,0.91877433,0.89078125,0.99729052,0.67911045,0.87873238,0.74242157,0.97222405,0.66267532,0.25702221
-450.31746,0.99099065,0.070577576,5,31,0,474.52766,0.050006732,0.0053183466,0.032232164,0.06740137,0.44232996,0.3039398,0.050731915,0.048039704,3.2282074,2.0500908,-0.80731239,2.4773928,1.7928238,1.878625,3.0700686,1.2595,3.7970535,-1.7412705,-2.9176056,-1.5793383,-2.7723251,-2.6465987,-2.8772362,1.5403264,0.76892699,2.1719524,0.65324448,1.0864011,0.1858832,0.26247214,0.49885805,1.2352966,2.7943449,7.0580816,2.4293021,9.5828289,2.7590673,0.92132832,-2.9955976,-5.2365928,-3.4347904,-2.6970899,-0.81569915,-1.1909256,-2.9812001,-3.0357274,0.96188208,0.88595679,0.3084635,0.9225417,0.85727313,0.86745311,0.95564108,0.77894003,0.97805558,0.14915163,0.051290087,0.17088922,0.058838128,0.066198955,0.053290401,0.9915787,0.9436949,0.79651279,0.95813896,0.85727313,0.86745311,0.95564108,0.77894003,0.97805558,0.14915163,0.051290087,0.17088922,0.058838128,0.066198955,0.053290401,0.96188208,0.88595679,0.3084635,0.9225417,0.94680984,0.8874054,0.96552843,0.8530039,0.99351882,0.14915163,0.051290087,0.17088922,0.058838128,0.066198955,0.053290401,0.96188208,0.88595679,0.3084635,0.9225417,0.85727313,0.86745311,0.95564108,0.77894003,0.97805558,0.74136484,0.98433405,0.70055956,0.99889908,0.52808754,0.12391059,0.9915787,0.9436949,0.79651279,0.95813896,0.94680984,0.8874054,0.96552843,0.8530039,0.99351882,0.14915163,0.051290087,0.17088922,0.058838128,0.066198955,0.053290401,0.9915787,0.9436949,0.79651279,0.95813896,0.85727313,0.86745311,0.95564108,0.77894003,0.97805558,0.74136484,0.98433405,0.70055956,0.99889908,0.52808754,0.12391059,0.96188208,0.88595679,0.3084635,0.9225417,0.94680984,0.8874054,0.96552843,0.8530039,0.99351882,0.74136484,0.98433405,0.70055956,0.99889908,0.52808754,0.12391059,0.9915787,0.9436949,0.79651279,0.95813896,0.94680984,0.8874054,0.96552843,0.8530039,0.99351882,0.74136484,0.98433405,0.70055956,0.99889908,0.52808754,0.12391059
